gene,GO.term,type
TECPR1,GO:0000421,C
TM9SF1,GO:0000421,C
TMEM74,GO:0000421,C
VMP1,GO:0000421,C
WDR81,GO:0000421,C
WIPI1,GO:0000421,C
ADRM1,GO:0000502,C
DNAJB2,GO:0000502,C
HSPB1,GO:0000502,C
PAAF1,GO:0000502,C
PSMA1,GO:0000502,C
PSMA2,GO:0000502,C
PSMA3,GO:0000502,C
PSMA4,GO:0000502,C
PSMA5,GO:0000502,C
PSMA6,GO:0000502,C
PSMA7,GO:0000502,C
PSMB10,GO:0000502,C
PSMB1,GO:0000502,C
PSMB2,GO:0000502,C
PSMB3,GO:0000502,C
PSMB4,GO:0000502,C
PSMB5,GO:0000502,C
PSMB6,GO:0000502,C
PSMB7,GO:0000502,C
PSMB8,GO:0000502,C
PSMB9,GO:0000502,C
PSMC1,GO:0000502,C
PSMC2,GO:0000502,C
PSMC3,GO:0000502,C
PSMC4,GO:0000502,C
PSMC5,GO:0000502,C
PSMC6,GO:0000502,C
PSMD10,GO:0000502,C
PSMD11,GO:0000502,C
PSMD12,GO:0000502,C
PSMD13,GO:0000502,C
PSMD14,GO:0000502,C
PSMD1,GO:0000502,C
PSMD2,GO:0000502,C
PSMD3,GO:0000502,C
PSMD4,GO:0000502,C
PSMD5,GO:0000502,C
PSMD6,GO:0000502,C
PSMD7,GO:0000502,C
PSMD8,GO:0000502,C
PSME1,GO:0000502,C
PSME2,GO:0000502,C
PSME3,GO:0000502,C
PSMG3,GO:0000502,C
RAD23A,GO:0000502,C
RAD23B,GO:0000502,C
TXNL1,GO:0000502,C
UBE3A,GO:0000502,C
UBE3C,GO:0000502,C
UBQLN1,GO:0000502,C
UBR1,GO:0000502,C
UBXN1,GO:0000502,C
USP14,GO:0000502,C
VCP,GO:0000502,C
WFS1,GO:0000502,C
ZFAND2A,GO:0000502,C
ZFAND2B,GO:0000502,C
BIRC5,GO:0000775,C
CBX1,GO:0000775,C
CBX3,GO:0000775,C
CDCA5,GO:0000775,C
CDCA8,GO:0000775,C
CENPA,GO:0000775,C
CENPB,GO:0000775,C
CENPE,GO:0000775,C
CENPF,GO:0000775,C
CENPL,GO:0000775,C
CENPP,GO:0000775,C
CENPQ,GO:0000775,C
CENPT,GO:0000775,C
CENPW,GO:0000775,C
CTCF,GO:0000775,C
DAXX,GO:0000775,C
DNMT3A,GO:0000775,C
DSCC1,GO:0000775,C
FMR1,GO:0000775,C
HELLS,GO:0000775,C
HJURP,GO:0000775,C
INCENP,GO:0000775,C
KIF2C,GO:0000775,C
MIS18A,GO:0000775,C
NDC80,GO:0000775,C
NGDN,GO:0000775,C
NUF2,GO:0000775,C
OIP5,GO:0000775,C
PDS5A,GO:0000775,C
PDS5B,GO:0000775,C
PKHD1,GO:0000775,C
PPP2CA,GO:0000775,C
PPP2CB,GO:0000775,C
PPP2R1A,GO:0000775,C
PPP2R5A,GO:0000775,C
PPP2R5C,GO:0000775,C
RAD21,GO:0000775,C
SGO1,GO:0000775,C
SGO2,GO:0000775,C
SMC1A,GO:0000775,C
SMC1B,GO:0000775,C
SMC3,GO:0000775,C
STAG1,GO:0000775,C
STAG2,GO:0000775,C
STAG3,GO:0000775,C
SUV39H1,GO:0000775,C
SUV39H2,GO:0000775,C
SYCP1,GO:0000775,C
SYCP3,GO:0000775,C
TNKS,GO:0000775,C
UVRAG,GO:0000775,C
WAPL,GO:0000775,C
ZNF330,GO:0000775,C
ANAPC16,GO:0000776,C
APC,GO:0000776,C
AURKB,GO:0000776,C
BUB1B,GO:0000776,C
BUB1,GO:0000776,C
BUB3,GO:0000776,C
CBX5,GO:0000776,C
CDT1,GO:0000776,C
CENPC,GO:0000776,C
CENPE,GO:0000776,C
CENPF,GO:0000776,C
CENPH,GO:0000776,C
CENPI,GO:0000776,C
CENPT,GO:0000776,C
CENPV,GO:0000776,C
CENPW,GO:0000776,C
CKAP5,GO:0000776,C
CLASP1,GO:0000776,C
CLASP2,GO:0000776,C
CLIP1,GO:0000776,C
DCTN1,GO:0000776,C
DCTN2,GO:0000776,C
DCTN4,GO:0000776,C
DYNC1I1,GO:0000776,C
DYNC1LI1,GO:0000776,C
DYNC1LI2,GO:0000776,C
DYNLL1,GO:0000776,C
DYNLT3,GO:0000776,C
FBXO28,GO:0000776,C
GPATCH11,GO:0000776,C
HNRNPU,GO:0000776,C
HSF1,GO:0000776,C
INCENP,GO:0000776,C
KAT2B,GO:0000776,C
KAT8,GO:0000776,C
KIF18A,GO:0000776,C
KIF22,GO:0000776,C
KIF2C,GO:0000776,C
KNSTRN,GO:0000776,C
LRWD1,GO:0000776,C
MAD1L1,GO:0000776,C
MAD2L1,GO:0000776,C
MEAF6,GO:0000776,C
MTBP,GO:0000776,C
NDC80,GO:0000776,C
NDE1,GO:0000776,C
NDEL1,GO:0000776,C
NEK2,GO:0000776,C
NUP107,GO:0000776,C
NUP160,GO:0000776,C
NUP37,GO:0000776,C
NUP43,GO:0000776,C
NUP85,GO:0000776,C
NUP98,GO:0000776,C
PAFAH1B1,GO:0000776,C
PHF2,GO:0000776,C
PINX1,GO:0000776,C
PLK1,GO:0000776,C
PPP1R12A,GO:0000776,C
PSEN1,GO:0000776,C
PSEN2,GO:0000776,C
RANGAP1,GO:0000776,C
RASSF2,GO:0000776,C
SEC13,GO:0000776,C
SEH1L,GO:0000776,C
SGO1,GO:0000776,C
SIN3A,GO:0000776,C
SKA3,GO:0000776,C
SMC1A,GO:0000776,C
SPAG5,GO:0000776,C
SS18L1,GO:0000776,C
SUGT1,GO:0000776,C
SUMO3,GO:0000776,C
TEX14,GO:0000776,C
TPR,GO:0000776,C
TRAPPC12,GO:0000776,C
TTK,GO:0000776,C
XPO1,GO:0000776,C
ZNF207,GO:0000776,C
ZNF276,GO:0000776,C
ZW10,GO:0000776,C
ZWILCH,GO:0000776,C
ZWINT,GO:0000776,C
AHCTF1,GO:0000777,C
ANAPC16,GO:0000777,C
BIRC5,GO:0000777,C
BOD1L2,GO:0000777,C
BUB1B,GO:0000777,C
BUB1,GO:0000777,C
BUB3,GO:0000777,C
CDT1,GO:0000777,C
CENPH,GO:0000777,C
CENPK,GO:0000777,C
CENPM,GO:0000777,C
CENPN,GO:0000777,C
CENPO,GO:0000777,C
CENPS,GO:0000777,C
CENPT,GO:0000777,C
CENPU,GO:0000777,C
CENPV,GO:0000777,C
CENPW,GO:0000777,C
CFDP1,GO:0000777,C
CHAMP1,GO:0000777,C
CKAP5,GO:0000777,C
CLASP1,GO:0000777,C
CLASP2,GO:0000777,C
CSNK1A1,GO:0000777,C
DCTN3,GO:0000777,C
DCTN5,GO:0000777,C
DCTN6,GO:0000777,C
DSN1,GO:0000777,C
DYNC1I1,GO:0000777,C
DYNC1LI1,GO:0000777,C
DYNLT3,GO:0000777,C
ERCC6L,GO:0000777,C
FBXO28,GO:0000777,C
GPATCH11,GO:0000777,C
HJURP,GO:0000777,C
HNRNPU,GO:0000777,C
HSF1,GO:0000777,C
INCENP,GO:0000777,C
ITGB3BP,GO:0000777,C
KANSL1,GO:0000777,C
KIF2B,GO:0000777,C
KIF2C,GO:0000777,C
KNSTRN,GO:0000777,C
KNTC1,GO:0000777,C
LRWD1,GO:0000777,C
MAD1L1,GO:0000777,C
MAD2L1,GO:0000777,C
MEAF6,GO:0000777,C
MEIKIN,GO:0000777,C
MIS12,GO:0000777,C
NDC80,GO:0000777,C
NDE1,GO:0000777,C
NDEL1,GO:0000777,C
NEK2,GO:0000777,C
NSL1,GO:0000777,C
NUDCD2,GO:0000777,C
NUF2,GO:0000777,C
NUP107,GO:0000777,C
NUP133,GO:0000777,C
NUP37,GO:0000777,C
NUP43,GO:0000777,C
NUP85,GO:0000777,C
PHF2,GO:0000777,C
PHF6,GO:0000777,C
PINX1,GO:0000777,C
PMF1,GO:0000777,C
PPP1CC,GO:0000777,C
RANGAP1,GO:0000777,C
RASSF2,GO:0000777,C
SEH1L,GO:0000777,C
SEPT2,GO:0000777,C
SEPT6,GO:0000777,C
SEPT7,GO:0000777,C
SGO1,GO:0000777,C
SGO2,GO:0000777,C
SMC1A,GO:0000777,C
SPAG5,GO:0000777,C
SPC24,GO:0000777,C
SPC25,GO:0000777,C
SS18L1,GO:0000777,C
TEX14,GO:0000777,C
TP53BP1,GO:0000777,C
ZNF207,GO:0000777,C
ZNF276,GO:0000777,C
ZW10,GO:0000777,C
ZWILCH,GO:0000777,C
ZWINT,GO:0000777,C
ATM,GO:0000781,C
BLM,GO:0000781,C
CCDC155,GO:0000781,C
CDK2,GO:0000781,C
CHEK1,GO:0000781,C
CHEK2,GO:0000781,C
DCLRE1B,GO:0000781,C
DHX36,GO:0000781,C
DMC1,GO:0000781,C
DOT1L,GO:0000781,C
DPY30,GO:0000781,C
DYDC1,GO:0000781,C
DYDC2,GO:0000781,C
EID3,GO:0000781,C
ERCC4,GO:0000781,C
H2AFX,GO:0000781,C
HNRNPA2B1,GO:0000781,C
NSMCE1,GO:0000781,C
NSMCE2,GO:0000781,C
NSMCE3,GO:0000781,C
NSMCE4A,GO:0000781,C
PINX1,GO:0000781,C
POT1,GO:0000781,C
PTGES3,GO:0000781,C
RAD17,GO:0000781,C
RAD51D,GO:0000781,C
RECQL4,GO:0000781,C
RIF1,GO:0000781,C
RNF8,GO:0000781,C
RPA2,GO:0000781,C
RPA4,GO:0000781,C
RTEL1,GO:0000781,C
SETX,GO:0000781,C
SIRT2,GO:0000781,C
SLX4,GO:0000781,C
SMC5,GO:0000781,C
SMC6,GO:0000781,C
SMG6,GO:0000781,C
SPO11,GO:0000781,C
TELO2,GO:0000781,C
TEP1,GO:0000781,C
TERB1,GO:0000781,C
TERF2,GO:0000781,C
TERF2IP,GO:0000781,C
TERT,GO:0000781,C
TINF2,GO:0000781,C
TNKS,GO:0000781,C
TP53BP1,GO:0000781,C
WRN,GO:0000781,C
ZBTB48,GO:0000781,C
ACD,GO:0000784,C
ALYREF,GO:0000784,C
APEX1,GO:0000784,C
ATM,GO:0000784,C
ATR,GO:0000784,C
ATRX,GO:0000784,C
BRCA2,GO:0000784,C
CBX1,GO:0000784,C
CBX3,GO:0000784,C
CBX5,GO:0000784,C
CDC73,GO:0000784,C
CDK1,GO:0000784,C
CTC1,GO:0000784,C
DCLRE1A,GO:0000784,C
DCLRE1B,GO:0000784,C
DCLRE1C,GO:0000784,C
DDB1,GO:0000784,C
DNA2,GO:0000784,C
ERCC1,GO:0000784,C
ERCC4,GO:0000784,C
FEN1,GO:0000784,C
GAR1,GO:0000784,C
H2AFY2,GO:0000784,C
H2AFY,GO:0000784,C
H3F3A,GO:0000784,C
HAT1,GO:0000784,C
HIST1H2AA,GO:0000784,C
HIST1H2BA,GO:0000784,C
HIST1H2BB,GO:0000784,C
HIST1H4A,GO:0000784,C
HIST3H3,GO:0000784,C
HMBOX1,GO:0000784,C
KDM1A,GO:0000784,C
LIG4,GO:0000784,C
LRIF1,GO:0000784,C
MCM2,GO:0000784,C
MCM3,GO:0000784,C
MCM4,GO:0000784,C
MCM5,GO:0000784,C
MCM6,GO:0000784,C
MCM7,GO:0000784,C
MEN1,GO:0000784,C
MSH2,GO:0000784,C
NABP1,GO:0000784,C
NABP2,GO:0000784,C
NAT10,GO:0000784,C
NBN,GO:0000784,C
NHP2,GO:0000784,C
NLRP2,GO:0000784,C
ORC1,GO:0000784,C
ORC2,GO:0000784,C
ORC3,GO:0000784,C
ORC4,GO:0000784,C
ORC5,GO:0000784,C
PARP1,GO:0000784,C
PCNA,GO:0000784,C
PIF1,GO:0000784,C
PINX1,GO:0000784,C
PML,GO:0000784,C
POLD1,GO:0000784,C
POLR2B,GO:0000784,C
POT1,GO:0000784,C
PPP1CA,GO:0000784,C
PPP1CB,GO:0000784,C
PPP1CC,GO:0000784,C
PPP1R10,GO:0000784,C
PRKDC,GO:0000784,C
PURA,GO:0000784,C
RAD50,GO:0000784,C
RAD51D,GO:0000784,C
RAD51,GO:0000784,C
RPA1,GO:0000784,C
RPA2,GO:0000784,C
SLX4,GO:0000784,C
SMCHD1,GO:0000784,C
SP100,GO:0000784,C
SSB,GO:0000784,C
SUN2,GO:0000784,C
TELO2,GO:0000784,C
TEN1,GO:0000784,C
TERB1,GO:0000784,C
TERB2,GO:0000784,C
TERF1,GO:0000784,C
TERF2,GO:0000784,C
TERF2IP,GO:0000784,C
TERT,GO:0000784,C
TFIP11,GO:0000784,C
THOC1,GO:0000784,C
THOC2,GO:0000784,C
THOC3,GO:0000784,C
THOC5,GO:0000784,C
THOC6,GO:0000784,C
THOC7,GO:0000784,C
TINF2,GO:0000784,C
TNKS2,GO:0000784,C
TNKS,GO:0000784,C
TOX4,GO:0000784,C
TP53BP1,GO:0000784,C
UPF1,GO:0000784,C
WDR82,GO:0000784,C
WRNIP1,GO:0000784,C
XRCC1,GO:0000784,C
XRCC3,GO:0000784,C
XRCC5,GO:0000784,C
XRCC6,GO:0000784,C
ZSCAN4,GO:0000784,C
AHCTF1,GO:0000785,C
AKAP8L,GO:0000785,C
ANKRD17,GO:0000785,C
APTX,GO:0000785,C
ARRB1,GO:0000785,C
CAPN2,GO:0000785,C
CBX1,GO:0000785,C
CBX3,GO:0000785,C
CCND2,GO:0000785,C
CDK4,GO:0000785,C
CENPF,GO:0000785,C
CHEK1,GO:0000785,C
CHMP2A,GO:0000785,C
CHMP7,GO:0000785,C
COPS5,GO:0000785,C
CREB3L2,GO:0000785,C
CSNK2A2,GO:0000785,C
CSNK2B,GO:0000785,C
DSCC1,GO:0000785,C
EIF3E,GO:0000785,C
ESCO1,GO:0000785,C
ESCO2,GO:0000785,C
FAM111A,GO:0000785,C
FANK1,GO:0000785,C
HDAC1,GO:0000785,C
HIC1,GO:0000785,C
HLCS,GO:0000785,C
HMGN1,GO:0000785,C
HMGN2,GO:0000785,C
HMGN3,GO:0000785,C
HMGN4,GO:0000785,C
HMGN5,GO:0000785,C
HR,GO:0000785,C
HTRA2,GO:0000785,C
IST1,GO:0000785,C
JMJD1C,GO:0000785,C
JUNB,GO:0000785,C
JUND,GO:0000785,C
KDM3A,GO:0000785,C
KDM3B,GO:0000785,C
KIF22,GO:0000785,C
KMT2E,GO:0000785,C
L3MBTL1,GO:0000785,C
LEMD2,GO:0000785,C
LOXL2,GO:0000785,C
MAEL,GO:0000785,C
MAF,GO:0000785,C
MAGED1,GO:0000785,C
MAU2,GO:0000785,C
MBD4,GO:0000785,C
MCM2,GO:0000785,C
MCM7,GO:0000785,C
MECP2,GO:0000785,C
MED1,GO:0000785,C
MEN1,GO:0000785,C
MIS18A,GO:0000785,C
MTBP,GO:0000785,C
MYCN,GO:0000785,C
NEDD4,GO:0000785,C
NFE2L2,GO:0000785,C
NIPBL,GO:0000785,C
NUCKS1,GO:0000785,C
OIP5,GO:0000785,C
PARK7,GO:0000785,C
PARPBP,GO:0000785,C
PCNA,GO:0000785,C
PDS5A,GO:0000785,C
PDS5B,GO:0000785,C
PINK1,GO:0000785,C
PLK1,GO:0000785,C
PLK2,GO:0000785,C
POLA1,GO:0000785,C
PPP1R10,GO:0000785,C
RAD21,GO:0000785,C
RAD51,GO:0000785,C
RAN,GO:0000785,C
RB1,GO:0000785,C
RBL1,GO:0000785,C
RBL2,GO:0000785,C
RCC1,GO:0000785,C
RPA2,GO:0000785,C
RPA4,GO:0000785,C
SDR16C5,GO:0000785,C
SFPQ,GO:0000785,C
SIN3A,GO:0000785,C
SIN3B,GO:0000785,C
SLF2,GO:0000785,C
SMC3,GO:0000785,C
SMCR8,GO:0000785,C
SOX10,GO:0000785,C
STAG1,GO:0000785,C
STAG2,GO:0000785,C
SUV39H2,GO:0000785,C
TMPO,GO:0000785,C
TOX4,GO:0000785,C
TRIM28,GO:0000785,C
UBE2A,GO:0000785,C
UBE2B,GO:0000785,C
UBR2,GO:0000785,C
UPF1,GO:0000785,C
WAPL,GO:0000785,C
WDR82,GO:0000785,C
CENPA,GO:0000786,C
GLYR1,GO:0000786,C
H1F0,GO:0000786,C
H1FX,GO:0000786,C
H2AFJ,GO:0000786,C
H2AFV,GO:0000786,C
H2AFX,GO:0000786,C
H2AFY2,GO:0000786,C
H2AFY,GO:0000786,C
H2AFZ,GO:0000786,C
H2BFM,GO:0000786,C
H2BFS,GO:0000786,C
H2BFWT,GO:0000786,C
H3F3A,GO:0000786,C
H3F3C,GO:0000786,C
HIST1H1A,GO:0000786,C
HIST1H1B,GO:0000786,C
HIST1H1C,GO:0000786,C
HIST1H1D,GO:0000786,C
HIST1H1T,GO:0000786,C
HIST1H2AA,GO:0000786,C
HIST1H2AB,GO:0000786,C
HIST1H2AC,GO:0000786,C
HIST1H2AD,GO:0000786,C
HIST1H2AG,GO:0000786,C
HIST1H2AH,GO:0000786,C
HIST1H2AJ,GO:0000786,C
HIST1H2BA,GO:0000786,C
HIST1H2BB,GO:0000786,C
HIST1H2BC,GO:0000786,C
HIST1H2BD,GO:0000786,C
HIST1H2BH,GO:0000786,C
HIST1H2BJ,GO:0000786,C
HIST1H2BK,GO:0000786,C
HIST1H2BL,GO:0000786,C
HIST1H2BM,GO:0000786,C
HIST1H2BN,GO:0000786,C
HIST1H2BO,GO:0000786,C
HIST1H3A,GO:0000786,C
HIST1H4A,GO:0000786,C
HIST2H2AA3,GO:0000786,C
HIST2H2AB,GO:0000786,C
HIST2H2AC,GO:0000786,C
HIST2H2BC,GO:0000786,C
HIST2H2BE,GO:0000786,C
HIST2H2BF,GO:0000786,C
HIST2H3A,GO:0000786,C
HIST3H2BB,GO:0000786,C
HIST3H3,GO:0000786,C
HP1BP3,GO:0000786,C
KAT6A,GO:0000786,C
KAT6B,GO:0000786,C
KDM1B,GO:0000786,C
PRM1,GO:0000786,C
PRM2,GO:0000786,C
SHPRH,GO:0000786,C
SLF1,GO:0000786,C
SOS1,GO:0000786,C
SOS2,GO:0000786,C
TNP1,GO:0000786,C
ACTB,GO:0000790,C
ACTL6A,GO:0000790,C
APTX,GO:0000790,C
AR,GO:0000790,C
ARID1A,GO:0000790,C
ASF1A,GO:0000790,C
ASF1B,GO:0000790,C
ASXL1,GO:0000790,C
ASXL2,GO:0000790,C
ASXL3,GO:0000790,C
BORCS8-MEF2B,GO:0000790,C
BPTF,GO:0000790,C
BUD31,GO:0000790,C
CALCOCO1,GO:0000790,C
CBX7,GO:0000790,C
CBX8,GO:0000790,C
CCAR2,GO:0000790,C
CDCA5,GO:0000790,C
CDK12,GO:0000790,C
CDK13,GO:0000790,C
CDK9,GO:0000790,C
CEBPB,GO:0000790,C
CHAF1A,GO:0000790,C
CHAF1B,GO:0000790,C
CHD4,GO:0000790,C
CITED2,GO:0000790,C
CREB3L1,GO:0000790,C
CREBBP,GO:0000790,C
DBF4B,GO:0000790,C
DDX11,GO:0000790,C
DFFA,GO:0000790,C
DFFB,GO:0000790,C
DLX5,GO:0000790,C
DNTT,GO:0000790,C
DPF1,GO:0000790,C
DPF2,GO:0000790,C
DPF3,GO:0000790,C
DVL3,GO:0000790,C
E2F1,GO:0000790,C
E2F4,GO:0000790,C
EHMT2,GO:0000790,C
EME1,GO:0000790,C
EME2,GO:0000790,C
ENC1,GO:0000790,C
ESR1,GO:0000790,C
ETV3,GO:0000790,C
EZH2,GO:0000790,C
FER,GO:0000790,C
FOXD3,GO:0000790,C
FOXH1,GO:0000790,C
GABPA,GO:0000790,C
GATA3,GO:0000790,C
GATA5,GO:0000790,C
GATAD2B,GO:0000790,C
H1F0,GO:0000790,C
H1FNT,GO:0000790,C
H2AFB1,GO:0000790,C
H2AFB2,GO:0000790,C
H2AFJ,GO:0000790,C
H2AFV,GO:0000790,C
H2AFX,GO:0000790,C
H2AFY2,GO:0000790,C
H2AFY,GO:0000790,C
H2AFZ,GO:0000790,C
HAND2,GO:0000790,C
HAT1,GO:0000790,C
HDAC1,GO:0000790,C
HDAC2,GO:0000790,C
HIRA,GO:0000790,C
HIST1H1A,GO:0000790,C
HIST1H1B,GO:0000790,C
HIST1H1D,GO:0000790,C
HIST1H2AA,GO:0000790,C
HIST1H2AB,GO:0000790,C
HIST1H2AC,GO:0000790,C
HIST1H2AD,GO:0000790,C
HIST1H2AG,GO:0000790,C
HIST1H2AH,GO:0000790,C
HIST1H2AJ,GO:0000790,C
HIST2H2AA3,GO:0000790,C
HIST2H2AB,GO:0000790,C
HIST2H2AC,GO:0000790,C
HIST3H2A,GO:0000790,C
HMGB2,GO:0000790,C
HNRNPC,GO:0000790,C
HNRNPK,GO:0000790,C
HYPM,GO:0000790,C
IPO4,GO:0000790,C
IRF1,GO:0000790,C
JUNB,GO:0000790,C
JUND,GO:0000790,C
JUN,GO:0000790,C
KAT2A,GO:0000790,C
KAT5,GO:0000790,C
KAT6A,GO:0000790,C
KAT6B,GO:0000790,C
KAT7,GO:0000790,C
KAT8,GO:0000790,C
KDM1A,GO:0000790,C
KDM4C,GO:0000790,C
KLF1,GO:0000790,C
KLF2,GO:0000790,C
KLF4,GO:0000790,C
KLHDC3,GO:0000790,C
LDB1,GO:0000790,C
MAX,GO:0000790,C
MBD2,GO:0000790,C
MBD3,GO:0000790,C
MCMBP,GO:0000790,C
MEF2A,GO:0000790,C
MEF2B,GO:0000790,C
MEF2C,GO:0000790,C
MEF2D,GO:0000790,C
MEN1,GO:0000790,C
MIXL1,GO:0000790,C
MSH6,GO:0000790,C
MTA2,GO:0000790,C
MUC1,GO:0000790,C
MXD1,GO:0000790,C
MYC,GO:0000790,C
MYOCD,GO:0000790,C
MYOD1,GO:0000790,C
NACC2,GO:0000790,C
NASP,GO:0000790,C
NCOA1,GO:0000790,C
NCOA3,GO:0000790,C
NCOR1,GO:0000790,C
NCOR2,GO:0000790,C
NFATC1,GO:0000790,C
NFATC2,GO:0000790,C
NIPBL,GO:0000790,C
NPM2,GO:0000790,C
NR1D1,GO:0000790,C
NR1H3,GO:0000790,C
NRIP1,GO:0000790,C
NUCKS1,GO:0000790,C
PAWR,GO:0000790,C
PAX6,GO:0000790,C
PCGF2,GO:0000790,C
PHF10,GO:0000790,C
PHOX2A,GO:0000790,C
PHOX2B,GO:0000790,C
PLCB1,GO:0000790,C
POGZ,GO:0000790,C
POLR3D,GO:0000790,C
POLR3G,GO:0000790,C
POLR3GL,GO:0000790,C
POU4F1,GO:0000790,C
PPARD,GO:0000790,C
RAD17,GO:0000790,C
RAD50,GO:0000790,C
RAD51AP1,GO:0000790,C
RAD51,GO:0000790,C
RARA,GO:0000790,C
RARG,GO:0000790,C
RBBP4,GO:0000790,C
RCC1,GO:0000790,C
RELA,GO:0000790,C
RFX3,GO:0000790,C
RIF1,GO:0000790,C
RSF1,GO:0000790,C
RUNX2,GO:0000790,C
RUNX3,GO:0000790,C
RXRA,GO:0000790,C
SETD1A,GO:0000790,C
SETD3,GO:0000790,C
SIRT1,GO:0000790,C
SLX4,GO:0000790,C
SMAD2,GO:0000790,C
SMAD3,GO:0000790,C
SMAD4,GO:0000790,C
SMARCA2,GO:0000790,C
SMARCA4,GO:0000790,C
SMARCB1,GO:0000790,C
SMARCC1,GO:0000790,C
SMARCC2,GO:0000790,C
SMARCD2,GO:0000790,C
SMARCD3,GO:0000790,C
SMARCE1,GO:0000790,C
SNAI2,GO:0000790,C
SOX18,GO:0000790,C
SP1,GO:0000790,C
SPI1,GO:0000790,C
SRF,GO:0000790,C
STAT1,GO:0000790,C
STAT3,GO:0000790,C
STAT6,GO:0000790,C
TAF1,GO:0000790,C
TAF4,GO:0000790,C
TAF5,GO:0000790,C
TAL1,GO:0000790,C
TBP,GO:0000790,C
TCF12,GO:0000790,C
TCF3,GO:0000790,C
TCF4,GO:0000790,C
TCF7L2,GO:0000790,C
T,GO:0000790,C
THRB,GO:0000790,C
TIMELESS,GO:0000790,C
TIPIN,GO:0000790,C
TP53,GO:0000790,C
TP63,GO:0000790,C
TRPS1,GO:0000790,C
TTC21B,GO:0000790,C
UBE2A,GO:0000790,C
UBE2B,GO:0000790,C
UBE2U,GO:0000790,C
UHRF1,GO:0000790,C
USF1,GO:0000790,C
USP3,GO:0000790,C
WBP2,GO:0000790,C
XRCC1,GO:0000790,C
YY1,GO:0000790,C
YY2,GO:0000790,C
ZEB2,GO:0000790,C
ZFP42,GO:0000790,C
ZNF385A,GO:0000790,C
CBX2,GO:0000792,C
CBX6,GO:0000792,C
CBX8,GO:0000792,C
CHD5,GO:0000792,C
DDX6,GO:0000792,C
HDAC1,GO:0000792,C
HSF1,GO:0000792,C
MBD2,GO:0000792,C
MBD3,GO:0000792,C
MECP2,GO:0000792,C
ORC2,GO:0000792,C
PHC2,GO:0000792,C
PML,GO:0000792,C
RRP1B,GO:0000792,C
SALL1,GO:0000792,C
SALL4,GO:0000792,C
SMARCAD1,GO:0000792,C
SUMO1,GO:0000792,C
SUV39H1,GO:0000792,C
TOP2B,GO:0000792,C
UBA1,GO:0000792,C
UHRF1,GO:0000792,C
WDR76,GO:0000792,C
AKAP8,GO:0000793,C
AURKC,GO:0000793,C
BAZ1B,GO:0000793,C
CDK2,GO:0000793,C
CHAMP1,GO:0000793,C
CTCF,GO:0000793,C
ESRRB,GO:0000793,C
FANCD2,GO:0000793,C
H2AFY,GO:0000793,C
HMGB1,GO:0000793,C
HMGB2,GO:0000793,C
L3MBTL1,GO:0000793,C
LIG4,GO:0000793,C
MKI67,GO:0000793,C
NCAPD2,GO:0000793,C
NCAPG,GO:0000793,C
NCAPH2,GO:0000793,C
PES1,GO:0000793,C
RAD51,GO:0000793,C
RIF1,GO:0000793,C
SETMAR,GO:0000793,C
SMARCA5,GO:0000793,C
SMC2,GO:0000793,C
TOP2A,GO:0000793,C
TOP3B,GO:0000793,C
XRCC4,GO:0000793,C
ADD3,GO:0000794,C
AGO3,GO:0000794,C
BRD4,GO:0000794,C
CCDC36,GO:0000794,C
CDX2,GO:0000794,C
CHEK1,GO:0000794,C
CHMP1A,GO:0000794,C
DMC1,GO:0000794,C
H2AFX,GO:0000794,C
HIST1H1T,GO:0000794,C
KIFAP3,GO:0000794,C
LRPPRC,GO:0000794,C
NEK2,GO:0000794,C
NIFK,GO:0000794,C
NOL6,GO:0000794,C
P3H4,GO:0000794,C
RAD50,GO:0000794,C
RAD51,GO:0000794,C
RCC1,GO:0000794,C
RGS12,GO:0000794,C
RPA2,GO:0000794,C
RPA4,GO:0000794,C
RRS1,GO:0000794,C
RSPH1,GO:0000794,C
SMC1A,GO:0000794,C
SUN2,GO:0000794,C
SUV39H1,GO:0000794,C
TOPBP1,GO:0000794,C
TTN,GO:0000794,C
TUBG1,GO:0000794,C
CCNB1IP1,GO:0000795,C
FAM9A,GO:0000795,C
FAM9B,GO:0000795,C
FAM9C,GO:0000795,C
FKBP6,GO:0000795,C
HORMAD1,GO:0000795,C
HSPA2,GO:0000795,C
MLH1,GO:0000795,C
MSH4,GO:0000795,C
MSH5,GO:0000795,C
P3H4,GO:0000795,C
PLK1,GO:0000795,C
RNF212,GO:0000795,C
STAG3,GO:0000795,C
SYCE1,GO:0000795,C
SYCE1L,GO:0000795,C
SYCP1,GO:0000795,C
SYCP2,GO:0000795,C
SYCP3,GO:0000795,C
SYN1,GO:0000795,C
TEX11,GO:0000795,C
UBE2I,GO:0000795,C
WAPL,GO:0000795,C
ALMS1,GO:0000922,C
ANKRD53,GO:0000922,C
AUNIP,GO:0000922,C
BEX4,GO:0000922,C
BIRC6,GO:0000922,C
BOD1,GO:0000922,C
BRCC3,GO:0000922,C
CALM1,GO:0000922,C
CCNB1,GO:0000922,C
CDC20,GO:0000922,C
CDC25B,GO:0000922,C
CDC6,GO:0000922,C
CDK5RAP2,GO:0000922,C
CENPF,GO:0000922,C
CEP104,GO:0000922,C
CEP128,GO:0000922,C
CEP19,GO:0000922,C
CEP44,GO:0000922,C
CEP63,GO:0000922,C
CEP85,GO:0000922,C
CEP89,GO:0000922,C
