System,Standard,SGD,type,GO.term
YGR276C,RNH70,S000003508,F,GO:0003723
YGR278W,CWC22,S000003510,F,GO:0003723
YHL001W,RPL14B,S000000993,F,GO:0003723
YHL009W-A,YHL009W-A,S000007371,F,GO:0003723
YHL009W-B,YHL009W-B,S000007372,F,GO:0003723
YHL015W,RPS20,S000001007,F,GO:0003723
YHL024W,RIM4,S000001016,F,GO:0003723
YHL033C,RPL8A,S000001025,F,GO:0003723
YHL034C,SBP1,S000001026,F,GO:0003723
YHL038C,CBP2,S000001030,F,GO:0003723
YHR015W,MIP6,S000001057,F,GO:0003723
YHR033W,YHR033W,S000001075,F,GO:0003723
YHR052W,CIC1,S000001094,F,GO:0003723
YHR062C,RPP1,S000001104,F,GO:0003723
YHR065C,RRP3,S000001107,F,GO:0003723
YHR069C,RRP4,S000001111,F,GO:0003723
YHR072W-A,NOP10,S000007455,F,GO:0003723
YHR077C,NMD2,S000001119,F,GO:0003723
YHR081W,LRP1,S000001123,F,GO:0003723
YHR086W,NAM8,S000001128,F,GO:0003723
YHR088W,RPF1,S000001130,F,GO:0003723
YHR089C,GAR1,S000001131,F,GO:0003723
YHR119W,SET1,S000001161,F,GO:0003723
YHR121W,LSM12,S000001163,F,GO:0003723
YHR147C,MRPL6,S000001190,F,GO:0003723
YHR148W,IMP3,S000001191,F,GO:0003723
YHR165C,PRP8,S000001208,F,GO:0003723
YHR169W,DBP8,S000001212,F,GO:0003723
YHR203C,RPS4B,S000001246,F,GO:0003723
YHR214C-B,YHR214C-B,S000003534,F,GO:0003723
YHR214C-C,YHR214C-C,S000007421,F,GO:0003723
YIL018W,RPL2B,S000001280,F,GO:0003723
YIL061C,SNP1,S000001323,F,GO:0003723
YIL082W-A,YIL082W-A,S000003537,F,GO:0003723
YIL133C,RPL16A,S000001395,F,GO:0003723
YIR001C,SGN1,S000001440,F,GO:0003723
YIR005W,IST3,S000001444,F,GO:0003723
YIR009W,MSL1,S000001448,F,GO:0003723
YIR021W,MRS1,S000001460,F,GO:0003723
YJL010C,NOP9,S000003547,F,GO:0003723
YJL033W,HCA4,S000003570,F,GO:0003723
YJL050W,MTR4,S000003586,F,GO:0003723
YJL080C,SCP160,S000003616,F,GO:0003723
YJL113W,YJL113W,S000003649,F,GO:0003723
YJL114W,YJL114W,S000003650,F,GO:0003723
YJL124C,LSM1,S000003660,F,GO:0003723
YJL138C,TIF2,S000003674,F,GO:0003723
YJL203W,PRP21,S000003739,F,GO:0003723
YJR007W,SUI2,S000003767,F,GO:0003723
YJR014W,TMA22,S000003775,F,GO:0003723
YJR022W,LSM8,S000003783,F,GO:0003723
YJR026W,YJR026W,S000003787,F,GO:0003723
YJR027W,YJR027W,S000003788,F,GO:0003723
YJR028W,YJR028W,S000003789,F,GO:0003723
YJR029W,YJR029W,S000003790,F,GO:0003723
YJR047C,ANB1,S000003808,F,GO:0003723
YJR084W,YJR084W,S000003844,F,GO:0003723
YJR091C,JSN1,S000003851,F,GO:0003723
YJR093C,FIP1,S000003853,F,GO:0003723
YJR113C,RSM7,S000003874,F,GO:0003723
YJR123W,RPS5,S000003884,F,GO:0003723
YJR145C,RPS4A,S000003906,F,GO:0003723
YKL006W,RPL14A,S000001489,F,GO:0003723
YKL012W,PRP40,S000001495,F,GO:0003723
YKL025C,PAN3,S000001508,F,GO:0003723
YKL068W,NUP100,S000001551,F,GO:0003723
YKL074C,MUD2,S000001557,F,GO:0003723
YKL078W,DHR2,S000001561,F,GO:0003723
YKL082C,RRP14,S000001565,F,GO:0003723
YKL122C,SRP21,S000001605,F,GO:0003723
YKL130C,SHE2,S000001613,F,GO:0003723
YKL205W,LOS1,S000001688,F,GO:0003723
YKL214C,YRA2,S000001697,F,GO:0003723
YKR002W,PAP1,S000001710,F,GO:0003723
YKR024C,DBP7,S000001732,F,GO:0003723
YKR059W,TIF1,S000001767,F,GO:0003723
YKR060W,UTP30,S000001768,F,GO:0003723
YKR086W,PRP16,S000001794,F,GO:0003723
YLL008W,DRS1,S000003931,F,GO:0003723
YLL013C,PUF3,S000003936,F,GO:0003723
YLL018C,DPS1,S000003941,F,GO:0003723
YLL032C,YLL032C,S000003955,F,GO:0003723
YLL045C,RPL8B,S000003968,F,GO:0003723
YLL046C,RNP1,S000003969,F,GO:0003723
YLR009W,RLP24,S000003999,F,GO:0003723
YLR029C,RPL15A,S000004019,F,GO:0003723
YLR035C-A,YLR035C-A,S000007225,F,GO:0003723
YLR060W,FRS1,S000004050,F,GO:0003723
YLR115W,CFT2,S000004105,F,GO:0003723
YLR116W,MSL5,S000004106,F,GO:0003723
YLR136C,TIS11,S000004126,F,GO:0003723
YLR147C,SMD3,S000004137,F,GO:0003723
YLR157C-A,YLR157C-A,S000007373,F,GO:0003723
YLR157C-B,YLR157C-B,S000007374,F,GO:0003723
YLR165C,PUS5,S000004155,F,GO:0003723
YLR175W,CBF5,S000004165,F,GO:0003723
YLR183C,TOS4,S000004173,F,GO:0003723
YLR185W,RPL37A,S000004175,F,GO:0003723
YLR186W,EMG1,S000004176,F,GO:0003723
YLR227W-A,YLR227W-A,S000007375,F,GO:0003723
YLR227W-B,YLR227W-B,S000007376,F,GO:0003723
YLR233C,EST1,S000004223,F,GO:0003723
YLR249W,YEF3,S000004239,F,GO:0003723
YLR256W-A,YLR256W-A,S000007377,F,GO:0003723
YLR275W,SMD2,S000004265,F,GO:0003723
YLR276C,DBP9,S000004266,F,GO:0003723
YLR277C,YSH1,S000004267,F,GO:0003723
YLR298C,YHC1,S000004289,F,GO:0003723
YLR336C,SGD1,S000004328,F,GO:0003723
YLR344W,RPL26A,S000004336,F,GO:0003723
YLR398C,SKI2,S000004390,F,GO:0003723
YLR410W-A,YLR410W-A,S000007379,F,GO:0003723
YLR410W-B,YLR410W-B,S000007380,F,GO:0003723
YLR419W,YLR419W,S000004411,F,GO:0003723
YLR424W,SPP382,S000004416,F,GO:0003723
YLR438C-A,LSM3,S000006434,F,GO:0003723
YLR448W,RPL6B,S000004440,F,GO:0003723
YML026C,RPS18B,S000004488,F,GO:0003723
YML039W,YML039W,S000004503,F,GO:0003723
YML040W,YML040W,S000004504,F,GO:0003723
YML045W-A,YML045W-A,S000007381,F,GO:0003723
YML045W,YML045W,S000004508,F,GO:0003723
YML073C,RPL6A,S000004538,F,GO:0003723
YML117W,NAB6,S000004585,F,GO:0003723
YMR024W,MRPL3,S000004626,F,GO:0003723
YMR045C,YMR045C,S000004648,F,GO:0003723
YMR046C,YMR046C,S000004649,F,GO:0003723
YMR047C,NUP116,S000004650,F,GO:0003723
YMR050C,YMR050C,S000004653,F,GO:0003723
YMR051C,YMR051C,S000004654,F,GO:0003723
YMR061W,RNA14,S000004665,F,GO:0003723
YMR121C,RPL15B,S000004728,F,GO:0003723
YMR125W,STO1,S000004732,F,GO:0003723
YMR128W,ECM16,S000004735,F,GO:0003723
YMR143W,RPS16A,S000004751,F,GO:0003723
YMR188C,MRPS17,S000004800,F,GO:0003723
YMR194W,RPL36A,S000004807,F,GO:0003723
YMR228W,MTF1,S000004841,F,GO:0003723
YMR239C,RNT1,S000004852,F,GO:0003723
YMR240C,CUS1,S000004853,F,GO:0003723
YMR260C,TIF11,S000004873,F,GO:0003723
YMR268C,PRP24,S000004881,F,GO:0003723
YMR282C,AEP2,S000004895,F,GO:0003723
YMR285C,NGL2,S000004898,F,GO:0003723
YMR287C,DSS1,S000004900,F,GO:0003723
YMR290C,HAS1,S000004903,F,GO:0003723
YMR302C,YME2,S000004917,F,GO:0003723
YMR309C,NIP1,S000004926,F,GO:0003723
YNL002C,RLP7,S000004947,F,GO:0003723
YNL004W,HRB1,S000004949,F,GO:0003723
YNL014W,HEF3,S000004959,F,GO:0003723
YNL016W,PUB1,S000004961,F,GO:0003723
YNL022C,RCM1,S000004967,F,GO:0003723
YNL037C,IDH1,S000004982,F,GO:0003723
YNL054W-A,YNL054W-A,S000007384,F,GO:0003723
YNL054W-B,YNL054W-B,S000007385,F,GO:0003723
YNL061W,NOP2,S000005005,F,GO:0003723
YNL062C,GCD10,S000005006,F,GO:0003723
YNL069C,RPL16B,S000005013,F,GO:0003723
YNL072W,RNH201,S000005016,F,GO:0003723
YNL081C,SWS2,S000005025,F,GO:0003723
YNL110C,NOP15,S000005054,F,GO:0003723
YNL112W,DBP2,S000005056,F,GO:0003723
YNL118C,DCP2,S000005062,F,GO:0003723
YNL124W,NAF1,S000005068,F,GO:0003723
YNL137C,NAM9,S000005081,F,GO:0003723
YNL147W,LSM7,S000005091,F,GO:0003723
YNL175C,NOP13,S000005119,F,GO:0003723
YNL178W,RPS3,S000005122,F,GO:0003723
YNL197C,WHI3,S000005141,F,GO:0003723
YNL210W,MER1,S000005154,F,GO:0003723
YNL221C,POP1,S000005165,F,GO:0003723
YNL232W,CSL4,S000005176,F,GO:0003723
YNL244C,SUI1,S000005188,F,GO:0003723
YNL251C,NRD1,S000005195,F,GO:0003723
YNL284C-A,YNL284C-A,S000007386,F,GO:0003723
YNL284C-B,YNL284C-B,S000007387,F,GO:0003723
YNL286W,CUS2,S000005230,F,GO:0003723
YNL292W,PUS4,S000005236,F,GO:0003723
YNL317W,PFS2,S000005261,F,GO:0003723
YNR011C,PRP2,S000005294,F,GO:0003723
YNR024W,MPP6,S000005307,F,GO:0003723
YNR037C,RSM19,S000005320,F,GO:0003723
YNR038W,DBP6,S000005321,F,GO:0003723
YNR051C,BRE5,S000005334,F,GO:0003723
YNR052C,POP2,S000005335,F,GO:0003723
YNR054C,ESF2,S000005337,F,GO:0003723
YOL021C,DIS3,S000005381,F,GO:0003723
YOL033W,MSE1,S000005393,F,GO:0003723
YOL040C,RPS15,S000005400,F,GO:0003723
YOL041C,NOP12,S000005401,F,GO:0003723
YOL066C,RIB2,S000005427,F,GO:0003723
YOL072W,THP1,S000005433,F,GO:0003723
YOL103W-A,YOL103W-A,S000007349,F,GO:0003723
YOL103W-B,YOL103W-B,S000007350,F,GO:0003723
YOL123W,HRP1,S000005483,F,GO:0003723
YOL124C,TRM11,S000005484,F,GO:0003723
YOL127W,RPL25,S000005487,F,GO:0003723
YOL139C,CDC33,S000005499,F,GO:0003723
YOL142W,RRP40,S000005502,F,GO:0003723
YOL144W,NOP8,S000005504,F,GO:0003723
YOL149W,DCP1,S000005509,F,GO:0003723
YOR001W,RRP6,S000005527,F,GO:0003723
YOR004W,UTP23,S000005530,F,GO:0003723
YOR046C,DBP5,S000005572,F,GO:0003723
YOR123C,LEO1,S000005649,F,GO:0003723
YOR133W,EFT1,S000005659,F,GO:0003723
YOR136W,IDH2,S000005662,F,GO:0003723
YOR142W-A,YOR142W-A,S000007351,F,GO:0003723
YOR142W-B,YOR142W-B,S000007352,F,GO:0003723
YOR145C,PNO1,S000005671,F,GO:0003723
YOR159C,SME1,S000005685,F,GO:0003723
YOR179C,SYC1,S000005705,F,GO:0003723
YOR192C-A,YOR192C-A,S000007353,F,GO:0003723
YOR192C-B,YOR192C-B,S000007354,F,GO:0003723
YOR198C,BFR1,S000005724,F,GO:0003723
YOR201C,MRM1,S000005727,F,GO:0003723
YOR204W,DED1,S000005730,F,GO:0003723
YOR243C,PUS7,S000005769,F,GO:0003723
YOR250C,CLP1,S000005776,F,GO:0003723
YOR319W,HSH49,S000005846,F,GO:0003723
YOR335C,ALA1,S000005862,F,GO:0003723
YOR343W-A,YOR343W-A,S000007355,F,GO:0003723
YOR343W-B,YOR343W-B,S000007356,F,GO:0003723
YOR359W,VTS1,S000005886,F,GO:0003723
YOR361C,PRT1,S000005888,F,GO:0003723
YPL012W,RRP12,S000005933,F,GO:0003723
YPL029W,SUV3,S000005950,F,GO:0003723
YPL043W,NOP4,S000005964,F,GO:0003723
YPL060C-A,YPL060C-A,S000007388,F,GO:0003723
YPL081W,RPS9A,S000006002,F,GO:0003723
YPL097W,MSY1,S000006018,F,GO:0003723
YPL119C,DBP1,S000006040,F,GO:0003723
YPL123C,RNY1,S000006044,F,GO:0003723
YPL131W,RPL5,S000006052,F,GO:0003723
YPL146C,NOP53,S000006067,F,GO:0003723
YPL169C,MEX67,S000006090,F,GO:0003723
YPL178W,CBC2,S000006099,F,GO:0003723
YPL184C,MRN1,S000006105,F,GO:0003723
YPL190C,NAB3,S000006111,F,GO:0003723
