System,Standard,SGD,type,GO.term
YHR057C,CPR2,S000001099,C,GO:0005576
YHR113W,APE4,S000001155,C,GO:0005576
YHR143W,DSE2,S000001186,C,GO:0005576
YHR211W,FLO5,S000001254,C,GO:0005576
YIL011W,TIR3,S000001273,C,GO:0005576
YIL015W,BAR1,S000001277,C,GO:0005576
YIL123W,SIM1,S000001385,C,GO:0005576
YIL162W,SUC2,S000001424,C,GO:0005576
YIL169C,CSS1,S000001431,C,GO:0005576
YIR019C,FLO11,S000001458,C,GO:0005576
YIR039C,YPS6,S000001478,C,GO:0005576
YJL078C,PRY3,S000003614,C,GO:0005576
YJL079C,PRY1,S000003615,C,GO:0005576
YJL158C,CIS3,S000003694,C,GO:0005576
YJL159W,HSP150,S000003695,C,GO:0005576
YJL160C,PIR5,S000003696,C,GO:0005576
YJL174W,KRE9,S000003710,C,GO:0005576
YJR004C,SAG1,S000003764,C,GO:0005576
YJR150C,DAN1,S000003911,C,GO:0005576
YJR151C,DAN4,S000003912,C,GO:0005576
YJR153W,PGU1,S000003914,C,GO:0005576
YKL096W-A,CWP2,S000001956,C,GO:0005576
YKL096W,CWP1,S000001579,C,GO:0005576
YKL103C,APE1,S000001586,C,GO:0005576
YKL157W,APE2,S000001640,C,GO:0005576
YKL163W,PIR3,S000001646,C,GO:0005576
YKL164C,PIR1,S000001647,C,GO:0005576
YKR013W,PRY2,S000001721,C,GO:0005576
YKR042W,UTH1,S000001750,C,GO:0005576
YKR102W,FLO10,S000001810,C,GO:0005576
YLL024C,SSA2,S000003947,C,GO:0005576
YLR037C,PAU23,S000004027,C,GO:0005576
YLR040C,AFB1,S000004030,C,GO:0005576
YLR042C,YLR042C,S000004032,C,GO:0005576
YLR110C,CCW12,S000004100,C,GO:0005576
YLR120C,YPS1,S000004110,C,GO:0005576
YLR121C,YPS3,S000004111,C,GO:0005576
YLR155C,ASP3-1,S000004145,C,GO:0005576
YLR157C,ASP3-2,S000004147,C,GO:0005576
YLR158C,ASP3-3,S000004148,C,GO:0005576
YLR160C,ASP3-4,S000004150,C,GO:0005576
YLR286C,CTS1,S000004276,C,GO:0005576
YLR300W,EXG1,S000004291,C,GO:0005576
YLR390W-A,CCW14,S000006429,C,GO:0005576
YML078W,CPR3,S000004543,C,GO:0005576
YMR006C,PLB2,S000004608,C,GO:0005576
YMR008C,PLB1,S000004610,C,GO:0005576
YMR215W,GAS3,S000004828,C,GO:0005576
YMR267W,PPA2,S000004880,C,GO:0005576
YMR305C,SCW10,S000004921,C,GO:0005576
YMR307W,GAS1,S000004924,C,GO:0005576
YNL066W,SUN4,S000005010,C,GO:0005576
YNL145W,MFA2,S000005089,C,GO:0005576
YNL160W,YGP1,S000005104,C,GO:0005576
YNL190W,YNL190W,S000005134,C,GO:0005576
YNL300W,TOS6,S000005244,C,GO:0005576
YNL322C,KRE1,S000005266,C,GO:0005576
YNL327W,EGT2,S000005271,C,GO:0005576
YNR028W,CPR8,S000005311,C,GO:0005576
YNR044W,AGA1,S000005327,C,GO:0005576
YNR067C,DSE4,S000005350,C,GO:0005576
YOL011W,PLB3,S000005371,C,GO:0005576
YOL030W,GAS5,S000005390,C,GO:0005576
YOL154W,ZPS1,S000005514,C,GO:0005576
YOL155C,HPF1,S000005515,C,GO:0005576
YOL159C,CSS3,S000005519,C,GO:0005576
YOR009W,TIR4,S000005535,C,GO:0005576
YOR010C,TIR2,S000005536,C,GO:0005576
YOR190W,SPR1,S000005716,C,GO:0005576
YOR214C,SPR2,S000005740,C,GO:0005576
YOR247W,SRL1,S000005773,C,GO:0005576
YOR382W,FIT2,S000005909,C,GO:0005576
YOR383C,FIT3,S000005910,C,GO:0005576
YOR389W,YOR389W,S000005916,C,GO:0005576
YPL123C,RNY1,S000006044,C,GO:0005576
YPL130W,SPO19,S000006051,C,GO:0005576
YPL187W,MF(ALPHA)1,S000006108,C,GO:0005576
YPR121W,THI22,S000006325,C,GO:0005576
YAL005C,SSA1,S000000004,C,GO:0005618
YAL063C,FLO9,S000000059,C,GO:0005618
YAR050W,FLO1,S000000084,C,GO:0005618
YBR067C,TIP1,S000000271,C,GO:0005618
YBR078W,ECM33,S000000282,C,GO:0005618
YBR301W,PAU24,S000000505,C,GO:0005618
YCL058C,FYV5,S000000563,C,GO:0005618
YCR089W,FIG2,S000000685,C,GO:0005618
YDL049C,KNH1,S000002207,C,GO:0005618
YDR055W,PST1,S000002462,C,GO:0005618
YDR077W,SED1,S000002484,C,GO:0005618
YDR134C,YDR134C,S000002541,C,GO:0005618
YDR534C,FIT1,S000002942,C,GO:0005618
YEL040W,UTR2,S000000766,C,GO:0005618
YER011W,TIR1,S000000813,C,GO:0005618
YER150W,SPI1,S000000952,C,GO:0005618
YGL028C,SCW11,S000002996,C,GO:0005618
YGR189C,CRH1,S000003421,C,GO:0005618
YGR279C,SCW4,S000003511,C,GO:0005618
YGR282C,BGL2,S000003514,C,GO:0005618
YHR126C,ANS1,S000001168,C,GO:0005618
YHR143W,DSE2,S000001186,C,GO:0005618
YHR211W,FLO5,S000001254,C,GO:0005618
YIL011W,TIR3,S000001273,C,GO:0005618
YIL123W,SIM1,S000001385,C,GO:0005618
YIR019C,FLO11,S000001458,C,GO:0005618
YJL078C,PRY3,S000003614,C,GO:0005618
YJL158C,CIS3,S000003694,C,GO:0005618
YJL159W,HSP150,S000003695,C,GO:0005618
YJL160C,PIR5,S000003696,C,GO:0005618
YJL174W,KRE9,S000003710,C,GO:0005618
YJR004C,SAG1,S000003764,C,GO:0005618
YJR150C,DAN1,S000003911,C,GO:0005618
YJR151C,DAN4,S000003912,C,GO:0005618
YKL096W-A,CWP2,S000001956,C,GO:0005618
YKL096W,CWP1,S000001579,C,GO:0005618
YKL163W,PIR3,S000001646,C,GO:0005618
YKL164C,PIR1,S000001647,C,GO:0005618
YKR042W,UTH1,S000001750,C,GO:0005618
YKR102W,FLO10,S000001810,C,GO:0005618
YLL024C,SSA2,S000003947,C,GO:0005618
YLR037C,PAU23,S000004027,C,GO:0005618
YLR040C,AFB1,S000004030,C,GO:0005618
YLR042C,YLR042C,S000004032,C,GO:0005618
YLR110C,CCW12,S000004100,C,GO:0005618
YLR286C,CTS1,S000004276,C,GO:0005618
YLR300W,EXG1,S000004291,C,GO:0005618
YLR390W-A,CCW14,S000006429,C,GO:0005618
YMR006C,PLB2,S000004608,C,GO:0005618
YMR215W,GAS3,S000004828,C,GO:0005618
YMR305C,SCW10,S000004921,C,GO:0005618
YMR307W,GAS1,S000004924,C,GO:0005618
YNL066W,SUN4,S000005010,C,GO:0005618
YNL190W,YNL190W,S000005134,C,GO:0005618
YNL300W,TOS6,S000005244,C,GO:0005618
YNL322C,KRE1,S000005266,C,GO:0005618
YNL327W,EGT2,S000005271,C,GO:0005618
YNR044W,AGA1,S000005327,C,GO:0005618
YNR067C,DSE4,S000005350,C,GO:0005618
YOL030W,GAS5,S000005390,C,GO:0005618
YOL155C,HPF1,S000005515,C,GO:0005618
YOR009W,TIR4,S000005535,C,GO:0005618
YOR010C,TIR2,S000005536,C,GO:0005618
YOR214C,SPR2,S000005740,C,GO:0005618
YOR247W,SRL1,S000005773,C,GO:0005618
YOR382W,FIT2,S000005909,C,GO:0005618
YOR383C,FIT3,S000005910,C,GO:0005618
YPL130W,SPO19,S000006051,C,GO:0005618
YPR026W,ATH1,S000006230,C,GO:0005618
YAL022C,FUN26,S000000020,C,GO:0005622
YBL019W,APN2,S000000115,C,GO:0005622
YBL027W,RPL19B,S000000123,C,GO:0005622
YBL036C,YBL036C,S000000132,C,GO:0005622
YBL038W,MRPL16,S000000134,C,GO:0005622
YBL072C,RPS8A,S000000168,C,GO:0005622
YBL092W,RPL32,S000000188,C,GO:0005622
YBR011C,IPP1,S000000215,C,GO:0005622
YBR048W,RPS11B,S000000252,C,GO:0005622
YBR084C-A,RPL19A,S000002156,C,GO:0005622
YBR164C,ARL1,S000000368,C,GO:0005622
YBR181C,RPS6B,S000000385,C,GO:0005622
YBR189W,RPS9B,S000000393,C,GO:0005622
YBR191W,RPL21A,S000000395,C,GO:0005622
YBR248C,HIS7,S000000452,C,GO:0005622
YBR254C,TRS20,S000000458,C,GO:0005622
YCR046C,IMG1,S000000642,C,GO:0005622
YCR071C,IMG2,S000000667,C,GO:0005622
YCR088W,ABP1,S000000684,C,GO:0005622
YDL061C,RPS29B,S000002219,C,GO:0005622
YDL075W,RPL31A,S000002233,C,GO:0005622
YDL080C,THI3,S000002238,C,GO:0005622
YDL081C,RPP1A,S000002239,C,GO:0005622
YDL082W,RPL13A,S000002240,C,GO:0005622
YDL130W,RPP1B,S000002288,C,GO:0005622
YDL136W,RPL35B,S000002295,C,GO:0005622
YDL137W,ARF2,S000002296,C,GO:0005622
YDL191W,RPL35A,S000002350,C,GO:0005622
YDL192W,ARF1,S000002351,C,GO:0005622
YDL202W,MRPL11,S000002361,C,GO:0005622
YDL234C,GYP7,S000002393,C,GO:0005622
YDR025W,RPS11A,S000002432,C,GO:0005622
YDR063W,AIM7,S000002470,C,GO:0005622
YDR064W,RPS13,S000002471,C,GO:0005622
YDR115W,MRX14,S000002522,C,GO:0005622
YDR321W,ASP1,S000002729,C,GO:0005622
YDR337W,MRPS28,S000002745,C,GO:0005622
YDR358W,GGA1,S000002766,C,GO:0005622
YDR380W,ARO10,S000002788,C,GO:0005622
YDR382W,RPP2B,S000002790,C,GO:0005622
YDR405W,MRP20,S000002813,C,GO:0005622
YDR447C,RPS17B,S000002855,C,GO:0005622
YDR450W,RPS18A,S000002858,C,GO:0005622
YDR471W,RPL27B,S000002879,C,GO:0005622
YDR500C,RPL37B,S000002908,C,GO:0005622
YEL048C,TCA17,S000000774,C,GO:0005622
YEL050C,RML2,S000000776,C,GO:0005622
YER050C,RSM18,S000000852,C,GO:0005622
YER056C-A,RPL34A,S000002135,C,GO:0005622
YER063W,THO1,S000000865,C,GO:0005622
YER074W,RPS24A,S000000876,C,GO:0005622
YER101C,AST2,S000000903,C,GO:0005622
YER102W,RPS8B,S000000904,C,GO:0005622
YER131W,RPS26B,S000000933,C,GO:0005622
YER180C-A,SLO1,S000028437,C,GO:0005622
YFL027C,GYP8,S000001867,C,GO:0005622
YFL034C-A,RPL22B,S000006436,C,GO:0005622
YFL047W,RGD2,S000001847,C,GO:0005622
YFR031C-A,RPL2A,S000002104,C,GO:0005622
YFR032C-A,RPL29,S000006437,C,GO:0005622
YGL030W,RPL30,S000002998,C,GO:0005622
YGL068W,MNP1,S000003036,C,GO:0005622
YGL103W,RPL28,S000003071,C,GO:0005622
YGL147C,RPL9A,S000003115,C,GO:0005622
YGL155W,CDC43,S000003123,C,GO:0005622
YGL189C,RPS26A,S000003157,C,GO:0005622
YGL248W,PDE1,S000003217,C,GO:0005622
YGR034W,RPL26B,S000003266,C,GO:0005622
YGR043C,NQM1,S000003275,C,GO:0005622
YGR070W,ROM1,S000003302,C,GO:0005622
YGR080W,TWF1,S000003312,C,GO:0005622
YGR085C,RPL11B,S000003317,C,GO:0005622
YGR087C,PDC6,S000003319,C,GO:0005622
YGR118W,RPS23A,S000003350,C,GO:0005622
YGR152C,RSR1,S000003384,C,GO:0005622
YGR214W,RPS0A,S000003446,C,GO:0005622
YGR220C,MRPL9,S000003452,C,GO:0005622
YGR234W,YHB1,S000003466,C,GO:0005622
YHL001W,RPL14B,S000000993,C,GO:0005622
YHL004W,MRP4,S000000996,C,GO:0005622
YHL015W,RPS20,S000001007,C,GO:0005622
YHR010W,RPL27A,S000001052,C,GO:0005622
YHR021C,RPS27B,S000001063,C,GO:0005622
YHR108W,GGA2,S000001150,C,GO:0005622
YHR128W,FUR1,S000001170,C,GO:0005622
YHR141C,RPL42B,S000001183,C,GO:0005622
YHR147C,MRPL6,S000001190,C,GO:0005622
YHR148W,IMP3,S000001191,C,GO:0005622
YHR203C,RPS4B,S000001246,C,GO:0005622
YIL018W,RPL2B,S000001280,C,GO:0005622
YIL052C,RPL34B,S000001314,C,GO:0005622
YIL069C,RPS24B,S000001331,C,GO:0005622
YIL118W,RHO3,S000001380,C,GO:0005622
YIL147C,SLN1,S000001409,C,GO:0005622
YIR035C,YIR035C,S000001474,C,GO:0005622
YIR036C,IRC24,S000001475,C,GO:0005622
YIR037W,HYR1,S000001476,C,GO:0005622
YJL063C,MRPL8,S000003599,C,GO:0005622
YJL101C,GSH1,S000003637,C,GO:0005622
YJL136C,RPS21B,S000003672,C,GO:0005622
YJL177W,RPL17B,S000003713,C,GO:0005622
YJL189W,RPL39,S000003725,C,GO:0005622
YJR016C,ILV3,S000003777,C,GO:0005622
YJR094W-A,RPL43B,S000003855,C,GO:0005622
YJR099W,YUH1,S000003860,C,GO:0005622
YJR145C,RPS4A,S000003906,C,GO:0005622
YKL006W,RPL14A,S000001489,C,GO:0005622
YKL009W,MRT4,S000001492,C,GO:0005622
YKL156W,RPS27A,S000001639,C,GO:0005622
YKL180W,RPL17A,S000001663,C,GO:0005622
YKL189W,HYM1,S000001672,C,GO:0005622
YKR055W,RHO4,S000001763,C,GO:0005622
YKR057W,RPS21A,S000001765,C,GO:0005622
YKR069W,MET1,S000001777,C,GO:0005622
YLL016W,SDC25,S000003939,C,GO:0005622
YLL017W,YLL017W,S000003940,C,GO:0005622
YLL050C,COF1,S000003973,C,GO:0005622
YLR021W,IRC25,S000004011,C,GO:0005622
YLR029C,RPL15A,S000004019,C,GO:0005622
YLR044C,PDC1,S000004034,C,GO:0005622
YLR048W,RPS0B,S000004038,C,GO:0005622
YLR061W,RPL22A,S000004051,C,GO:0005622
YLR069C,MEF1,S000004059,C,GO:0005622
YLR075W,RPL10,S000004065,C,GO:0005622
YLR134W,PDC5,S000004124,C,GO:0005622
YLR144C,ACF2,S000004134,C,GO:0005622
YLR185W,RPL37A,S000004175,C,GO:0005622
YLR209C,PNP1,S000004199,C,GO:0005622
YLR229C,CDC42,S000004219,C,GO:0005622
YLR243W,GPN3,S000004233,C,GO:0005622
YLR264W,RPS28B,S000004254,C,GO:0005622
YLR287C-A,RPS30A,S000004278,C,GO:0005622
YLR305C,STT4,S000004296,C,GO:0005622
YLR325C,RPL38,S000004317,C,GO:0005622
YLR340W,RPP0,S000004332,C,GO:0005622
YLR341W,SPO77,S000004333,C,GO:0005622
YLR344W,RPL26A,S000004336,C,GO:0005622
YLR354C,TAL1,S000004346,C,GO:0005622
YLR388W,RPS29A,S000004380,C,GO:0005622
YLR397C,AFG2,S000004389,C,GO:0005622
YLR406C,RPL31B,S000004398,C,GO:0005622
YLR441C,RPS1A,S000004433,C,GO:0005622
YLR448W,RPL6B,S000004440,C,GO:0005622
YML009C,MRPL39,S000004468,C,GO:0005622
YML024W,RPS17A,S000004486,C,GO:0005622
YML026C,RPS18B,S000004488,C,GO:0005622
YML063W,RPS1B,S000004528,C,GO:0005622
YML073C,RPL6A,S000004538,C,GO:0005622
YMR023C,MSS1,S000004625,C,GO:0005622
YMR036C,MIH1,S000004639,C,GO:0005622
YMR090W,YMR090W,S000004696,C,GO:0005622
YMR100W,MUB1,S000004706,C,GO:0005622
YMR121C,RPL15B,S000004728,C,GO:0005622
YMR138W,CIN4,S000004746,C,GO:0005622
YMR142C,RPL13B,S000004750,C,GO:0005622
YMR154C,RIM13,S000004763,C,GO:0005622
YMR185W,RTP1,S000004797,C,GO:0005622
YMR188C,MRPS17,S000004800,C,GO:0005622
YMR190C,SGS1,S000004802,C,GO:0005622
YMR194W,RPL36A,S000004807,C,GO:0005622
YMR226C,YMR226C,S000004839,C,GO:0005622
YMR267W,PPA2,S000004880,C,GO:0005622
YMR285C,NGL2,S000004898,C,GO:0005622
YMR319C,FET4,S000004938,C,GO:0005622
YNL005C,MRP7,S000004950,C,GO:0005622
YNL067W,RPL9B,S000005011,C,GO:0005622
YNL081C,SWS2,S000005025,C,GO:0005622
YNL090W,RHO2,S000005034,C,GO:0005622
YNL096C,RPS7B,S000005040,C,GO:0005622
YNL122C,YNL122C,S000005066,C,GO:0005622
YNL137C,NAM9,S000005081,C,GO:0005622
YNL162W,RPL42A,S000005106,C,GO:0005622
YNL180C,RHO5,S000005124,C,GO:0005622
YNL283C,WSC2,S000005227,C,GO:0005622
YNL301C,RPL18B,S000005245,C,GO:0005622
YNL302C,RPS19B,S000005246,C,GO:0005622
YNR036C,MRPS12,S000005319,C,GO:0005622
YOL016C,CMK2,S000005376,C,GO:0005622
YOL023W,IFM1,S000005383,C,GO:0005622
YOL039W,RPP2A,S000005399,C,GO:0005622
YOL049W,GSH2,S000005409,C,GO:0005622
YOL105C,WSC3,S000005465,C,GO:0005622
YOL120C,RPL18A,S000005480,C,GO:0005622
YOL121C,RPS19A,S000005481,C,GO:0005622
YOL127W,RPL25,S000005487,C,GO:0005622
YOL143C,RIB4,S000005503,C,GO:0005622
YOR001W,RRP6,S000005527,C,GO:0005622
YOR008C,SLG1,S000005534,C,GO:0005622
YOR063W,RPL3,S000005589,C,GO:0005622
YOR094W,ARF3,S000005620,C,GO:0005622
YOR096W,RPS7A,S000005622,C,GO:0005622
YOR101W,RAS1,S000005627,C,GO:0005622
YOR167C,RPS28A,S000005693,C,GO:0005622
YOR182C,RPS30B,S000005708,C,GO:0005622
YOR187W,TUF1,S000005713,C,GO:0005622
YOR234C,RPL33B,S000005760,C,GO:0005622
YOR256C,TRE2,S000005782,C,GO:0005622
YOR360C,PDE2,S000005887,C,GO:0005622
YOR369C,RPS12,S000005896,C,GO:0005622
YPL013C,MRPS16,S000005934,C,GO:0005622
YPL051W,ARL3,S000005972,C,GO:0005622
YPL057C,SUR1,S000005978,C,GO:0005622
YPL079W,RPL21B,S000006000,C,GO:0005622
YPL081W,RPS9A,S000006002,C,GO:0005622
YPL090C,RPS6A,S000006011,C,GO:0005622
YPL131W,RPL5,S000006052,C,GO:0005622
YPL143W,RPL33A,S000006064,C,GO:0005622
YPL144W,POC4,S000006065,C,GO:0005622
YPL173W,MRPL40,S000006094,C,GO:0005622
YPL183W-A,RTC6,S000007224,C,GO:0005622
YPL218W,SAR1,S000006139,C,GO:0005622
YPL249C-A,RPL36B,S000006438,C,GO:0005622
YPR043W,RPL43A,S000006247,C,GO:0005622
YPR102C,RPL11A,S000006306,C,GO:0005622
YPR132W,RPS23B,S000006336,C,GO:0005622
YPR165W,RHO1,S000006369,C,GO:0005622
YPR166C,MRP2,S000006370,C,GO:0005622
YAL018C,LDS1,S000000016,C,GO:0005628
YBR023C,CHS3,S000000227,C,GO:0005628
YBR045C,GIP1,S000000249,C,GO:0005628
YBR059C,AKL1,S000000263,C,GO:0005628
YBR102C,EXO84,S000000306,C,GO:0005628
YBR148W,YSW1,S000000352,C,GO:0005628
YBR180W,DTR1,S000000384,C,GO:0005628
YBR260C,RGD1,S000000464,C,GO:0005628
YCR002C,CDC10,S000000595,C,GO:0005628
YCR030C,SYP1,S000000626,C,GO:0005628
YDL225W,SHS1,S000002384,C,GO:0005628
YDL239C,ADY3,S000002398,C,GO:0005628
YDR104C,SPO71,S000002511,C,GO:0005628
YDR166C,SEC5,S000002573,C,GO:0005628
YDR218C,SPR28,S000002626,C,GO:0005628
YDR273W,DON1,S000002681,C,GO:0005628
YDR523C,SPS1,S000002931,C,GO:0005628
YER008C,SEC3,S000000810,C,GO:0005628
YER046W,SPO73,S000000848,C,GO:0005628
YER096W,SHC1,S000000898,C,GO:0005628
YER155C,BEM2,S000000957,C,GO:0005628
YFL040W,YFL040W,S000001854,C,GO:0005628
YFR032C,RRT5,S000001928,C,GO:0005628
YGL015C,YGL015C,S000002983,C,GO:0005628
YGL138C,YGL138C,S000003106,C,GO:0005628
YGL233W,SEC15,S000003202,C,GO:0005628
YGR032W,GSC2,S000003264,C,GO:0005628
YGR059W,SPR3,S000003291,C,GO:0005628
YGR241C,YAP1802,S000003473,C,GO:0005628
YGR266W,YGR266W,S000003498,C,GO:0005628
YHR107C,CDC12,S000001149,C,GO:0005628
YHR142W,CHS7,S000001184,C,GO:0005628
YHR158C,KEL1,S000001201,C,GO:0005628
YHR161C,YAP1801,S000001204,C,GO:0005628
YHR184W,SSP1,S000001227,C,GO:0005628
YIL068C,SEC6,S000001330,C,GO:0005628
YIL099W,SGA1,S000001361,C,GO:0005628
YJL085W,EXO70,S000003621,C,GO:0005628
YJR036C,HUL4,S000003797,C,GO:0005628
YJR058C,APS2,S000003819,C,GO:0005628
YJR076C,CDC11,S000003837,C,GO:0005628
YKL092C,BUD2,S000001575,C,GO:0005628
YKL096W,CWP1,S000001579,C,GO:0005628
YKR031C,SPO14,S000001739,C,GO:0005628
YLL040C,VPS13,S000003963,C,GO:0005628
YLR054C,OSW2,S000004044,C,GO:0005628
YLR307W,CDA1,S000004298,C,GO:0005628
YLR314C,CDC3,S000004306,C,GO:0005628
YLR319C,BUD6,S000004311,C,GO:0005628
YLR380W,CSR1,S000004372,C,GO:0005628
YML066C,SMA2,S000004531,C,GO:0005628
YMR017W,SPO20,S000004619,C,GO:0005628
YMR183C,SSO2,S000004795,C,GO:0005628
YNL012W,SPO1,S000004957,C,GO:0005628
YNL018C,YNL018C,S000004963,C,GO:0005628
YNL019C,YNL019C,S000004964,C,GO:0005628
YNL161W,CBK1,S000005105,C,GO:0005628
YNL271C,BNI1,S000005215,C,GO:0005628
YNR049C,MSO1,S000005332,C,GO:0005628
YOL047C,LDS2,S000005407,C,GO:0005628
YOL048C,RRT8,S000005408,C,GO:0005628
YOL091W,SPO21,S000005451,C,GO:0005628
YOR177C,MPC54,S000005703,C,GO:0005628
YOR190W,SPR1,S000005716,C,GO:0005628
YOR242C,SSP2,S000005768,C,GO:0005628
YOR255W,OSW1,S000005781,C,GO:0005628
YPL027W,SMA1,S000005948,C,GO:0005628
YPL116W,HOS3,S000006037,C,GO:0005628
YPL130W,SPO19,S000006051,C,GO:0005628
YPL232W,SSO1,S000006153,C,GO:0005628
YPR036W-A,SPO24,S000028425,C,GO:0005628
YPR055W,SEC8,S000006259,C,GO:0005628
YAL001C,TFC3,S000000001,C,GO:0005634
YAL005C,SSA1,S000000004,C,GO:0005634
YAL009W,SPO7,S000000007,C,GO:0005634
YAL011W,SWC3,S000000009,C,GO:0005634
YAL012W,CYS3,S000000010,C,GO:0005634
YAL013W,DEP1,S000000011,C,GO:0005634
YAL015C,NTG1,S000000013,C,GO:0005634
YAL016W,TPD3,S000000014,C,GO:0005634
YAL017W,PSK1,S000000015,C,GO:0005634
YAL019W,FUN30,S000000017,C,GO:0005634
YAL021C,CCR4,S000000019,C,GO:0005634
YAL025C,MAK16,S000000023,C,GO:0005634
YAL027W,SAW1,S000000025,C,GO:0005634
YAL032C,PRP45,S000000030,C,GO:0005634
YAL033W,POP5,S000000031,C,GO:0005634
YAL034C,FUN19,S000002134,C,GO:0005634
YAL034W-A,MTW1,S000000032,C,GO:0005634
YAL040C,CLN3,S000000038,C,GO:0005634
YAL041W,CDC24,S000000039,C,GO:0005634
YAL043C,PTA1,S000000041,C,GO:0005634
YAL051W,OAF1,S000000048,C,GO:0005634
YAL054C,ACS1,S000000050,C,GO:0005634
YAL059W,ECM1,S000000055,C,GO:0005634
YAL061W,BDH2,S000000057,C,GO:0005634
YAL062W,GDH3,S000000058,C,GO:0005634
YAR002W,NUP60,S000000063,C,GO:0005634
YAR003W,SWD1,S000000064,C,GO:0005634
YAR007C,RFA1,S000000065,C,GO:0005634
YAR008W,SEN34,S000000066,C,GO:0005634
YAR009C,YAR009C,S000000067,C,GO:0005634
YAR014C,BUD14,S000000069,C,GO:0005634
YAR015W,ADE1,S000000070,C,GO:0005634
YAR027W,UIP3,S000000075,C,GO:0005634
YAR042W,SWH1,S000000081,C,GO:0005634
YBL001C,ECM15,S000000097,C,GO:0005634
YBL002W,HTB2,S000000098,C,GO:0005634
YBL003C,HTA2,S000000099,C,GO:0005634
YBL004W,UTP20,S000000100,C,GO:0005634
YBL005W-B,YBL005W-B,S000002147,C,GO:0005634
YBL005W,PDR3,S000000101,C,GO:0005634
YBL006C,LDB7,S000000102,C,GO:0005634
YBL007C,SLA1,S000000103,C,GO:0005634
YBL008W,HIR1,S000000104,C,GO:0005634
YBL009W,ALK2,S000000105,C,GO:0005634
YBL010C,YBL010C,S000000106,C,GO:0005634
YBL014C,RRN6,S000000110,C,GO:0005634
YBL016W,FUS3,S000000112,C,GO:0005634
YBL018C,POP8,S000000114,C,GO:0005634
YBL019W,APN2,S000000115,C,GO:0005634
YBL021C,HAP3,S000000117,C,GO:0005634
YBL023C,MCM2,S000000119,C,GO:0005634
YBL024W,NCL1,S000000120,C,GO:0005634
YBL025W,RRN10,S000000121,C,GO:0005634
YBL026W,LSM2,S000000122,C,GO:0005634
YBL028C,YBL028C,S000000124,C,GO:0005634
YBL029W,YBL029W,S000000125,C,GO:0005634
YBL032W,HEK2,S000000128,C,GO:0005634
YBL033C,RIB1,S000000129,C,GO:0005634
YBL034C,STU1,S000000130,C,GO:0005634
YBL035C,POL12,S000000131,C,GO:0005634
YBL036C,YBL036C,S000000132,C,GO:0005634
YBL041W,PRE7,S000000137,C,GO:0005634
YBL046W,PSY4,S000000142,C,GO:0005634
YBL051C,PIN4,S000000147,C,GO:0005634
YBL052C,SAS3,S000000148,C,GO:0005634
YBL054W,TOD6,S000000150,C,GO:0005634
YBL056W,PTC3,S000000152,C,GO:0005634
YBL058W,SHP1,S000000154,C,GO:0005634
YBL059C-A,CMC2,S000007488,C,GO:0005634
YBL063W,KIP1,S000000159,C,GO:0005634
YBL066C,SEF1,S000000162,C,GO:0005634
YBL071W-A,KTI11,S000007587,C,GO:0005634
YBL074C,AAR2,S000000170,C,GO:0005634
YBL075C,SSA3,S000000171,C,GO:0005634
YBL079W,NUP170,S000000175,C,GO:0005634
YBL084C,CDC27,S000000180,C,GO:0005634
YBL088C,TEL1,S000000184,C,GO:0005634
YBL091C,MAP2,S000000187,C,GO:0005634
YBL093C,ROX3,S000000189,C,GO:0005634
YBL097W,BRN1,S000000193,C,GO:0005634
YBL100W-B,YBL100W-B,S000002149,C,GO:0005634
YBL103C,RTG3,S000000199,C,GO:0005634
YBL105C,PKC1,S000000201,C,GO:0005634
YBR008C,FLR1,S000000212,C,GO:0005634
YBR009C,HHF1,S000000213,C,GO:0005634
YBR010W,HHT1,S000000214,C,GO:0005634
YBR011C,IPP1,S000000215,C,GO:0005634
YBR012W-B,YBR012W-B,S000002155,C,GO:0005634
YBR017C,KAP104,S000000221,C,GO:0005634
YBR028C,YPK3,S000000232,C,GO:0005634
YBR030W,RKM3,S000000234,C,GO:0005634
YBR031W,RPL4A,S000000235,C,GO:0005634
YBR033W,EDS1,S000000237,C,GO:0005634
YBR034C,HMT1,S000000238,C,GO:0005634
YBR046C,ZTA1,S000000250,C,GO:0005634
YBR049C,REB1,S000000253,C,GO:0005634
YBR055C,PRP6,S000000259,C,GO:0005634
YBR057C,MUM2,S000000261,C,GO:0005634
YBR058C,UBP14,S000000262,C,GO:0005634
YBR059C,AKL1,S000000263,C,GO:0005634
YBR060C,ORC2,S000000264,C,GO:0005634
YBR065C,ECM2,S000000269,C,GO:0005634
YBR066C,NRG2,S000000270,C,GO:0005634
YBR070C,ALG14,S000000274,C,GO:0005634
YBR072W,HSP26,S000000276,C,GO:0005634
YBR073W,RDH54,S000000277,C,GO:0005634
YBR081C,SPT7,S000000285,C,GO:0005634
YBR083W,TEC1,S000000287,C,GO:0005634
YBR085C-A,YBR085C-A,S000007522,C,GO:0005634
YBR087W,RFC5,S000000291,C,GO:0005634
YBR088C,POL30,S000000292,C,GO:0005634
YBR089C-A,NHP6B,S000002157,C,GO:0005634
YBR090C,YBR090C,S000000294,C,GO:0005634
YBR095C,RXT2,S000000299,C,GO:0005634
YBR098W,MMS4,S000000302,C,GO:0005634
YBR103W,SIF2,S000000307,C,GO:0005634
YBR107C,IML3,S000000311,C,GO:0005634
