gene,GO.term,type
HCK,GO:0038083,P
IGF1R,GO:0038083,P
INSR,GO:0038083,P
ITK,GO:0038083,P
KDR,GO:0038083,P
LCK,GO:0038083,P
LYN,GO:0038083,P
MAPK3,GO:0038083,P
NTRK1,GO:0038083,P
PTK2B,GO:0038083,P
PTK2,GO:0038083,P
PTK6,GO:0038083,P
ROS1,GO:0038083,P
SLA,GO:0038083,P
SRC,GO:0038083,P
SRMS,GO:0038083,P
TEC,GO:0038083,P
TNK1,GO:0038083,P
TNK2,GO:0038083,P
TXK,GO:0038083,P
YES1,GO:0038083,P
BCL10,GO:0038095,P
BTK,GO:0038095,P
CALM1,GO:0038095,P
CARD11,GO:0038095,P
CHUK,GO:0038095,P
FCER1A,GO:0038095,P
FCER1G,GO:0038095,P
FER,GO:0038095,P
FOS,GO:0038095,P
GAB2,GO:0038095,P
GRAP2,GO:0038095,P
GRB2,GO:0038095,P
IGHE,GO:0038095,P
IGHV1-2,GO:0038095,P
IGHV2-5,GO:0038095,P
IGHV3-23,GO:0038095,P
IGKC,GO:0038095,P
IGKV1-5,GO:0038095,P
IGKV1D-16,GO:0038095,P
IGKV4-1,GO:0038095,P
IGLC1,GO:0038095,P
IGLC6,GO:0038095,P
IGLC7,GO:0038095,P
IGLV1-51,GO:0038095,P
IKBKB,GO:0038095,P
IKBKG,GO:0038095,P
ITK,GO:0038095,P
JUN,GO:0038095,P
LAT2,GO:0038095,P
LAT,GO:0038095,P
LCP2,GO:0038095,P
LILRA4,GO:0038095,P
LYN,GO:0038095,P
MALT1,GO:0038095,P
MAP3K1,GO:0038095,P
MAP3K7,GO:0038095,P
MAPK10,GO:0038095,P
MAPK1,GO:0038095,P
MAPK3,GO:0038095,P
MAPK8,GO:0038095,P
MAPK9,GO:0038095,P
MS4A2,GO:0038095,P
NFATC1,GO:0038095,P
NFATC2,GO:0038095,P
NFATC3,GO:0038095,P
NFKB1,GO:0038095,P
PAK1,GO:0038095,P
PAK2,GO:0038095,P
PDPK1,GO:0038095,P
PIK3CA,GO:0038095,P
PIK3CB,GO:0038095,P
PIK3R1,GO:0038095,P
PIK3R2,GO:0038095,P
PLCG1,GO:0038095,P
PLCG2,GO:0038095,P
PPP3CA,GO:0038095,P
PPP3CB,GO:0038095,P
PPP3R1,GO:0038095,P
PRKCQ,GO:0038095,P
RAC1,GO:0038095,P
RELA,GO:0038095,P
SHC1,GO:0038095,P
SOS1,GO:0038095,P
SYK,GO:0038095,P
TAB1,GO:0038095,P
TAB2,GO:0038095,P
TAB3,GO:0038095,P
TEC,GO:0038095,P
TRAF6,GO:0038095,P
VAV1,GO:0038095,P
VAV2,GO:0038095,P
VAV3,GO:0038095,P
ABI1,GO:0038096,P
ABL1,GO:0038096,P
ACTB,GO:0038096,P
ACTG1,GO:0038096,P
ACTR2,GO:0038096,P
ACTR3,GO:0038096,P
ARPC1A,GO:0038096,P
ARPC1B,GO:0038096,P
ARPC2,GO:0038096,P
ARPC3,GO:0038096,P
ARPC4,GO:0038096,P
ARPC5,GO:0038096,P
BAIAP2,GO:0038096,P
BRK1,GO:0038096,P
CD247,GO:0038096,P
CD3G,GO:0038096,P
CDC42,GO:0038096,P
CRK,GO:0038096,P
CYFIP1,GO:0038096,P
CYFIP2,GO:0038096,P
DOCK1,GO:0038096,P
ELMO1,GO:0038096,P
ELMO2,GO:0038096,P
FCGR1A,GO:0038096,P
FCGR2A,GO:0038096,P
FCGR2B,GO:0038096,P
FCGR3A,GO:0038096,P
FGR,GO:0038096,P
FYN,GO:0038096,P
GRB2,GO:0038096,P
HCK,GO:0038096,P
HSP90AA1,GO:0038096,P
HSP90AB1,GO:0038096,P
IGHG1,GO:0038096,P
IGHG2,GO:0038096,P
IGHG3,GO:0038096,P
IGHG4,GO:0038096,P
IGHV1-2,GO:0038096,P
IGHV2-5,GO:0038096,P
IGHV3-23,GO:0038096,P
IGKC,GO:0038096,P
IGKV1-5,GO:0038096,P
IGKV1D-16,GO:0038096,P
IGKV4-1,GO:0038096,P
IGLC1,GO:0038096,P
IGLC6,GO:0038096,P
IGLC7,GO:0038096,P
IGLV1-51,GO:0038096,P
LIMK1,GO:0038096,P
LYN,GO:0038096,P
MAPK1,GO:0038096,P
MAPK3,GO:0038096,P
MYH2,GO:0038096,P
MYO10,GO:0038096,P
MYO1C,GO:0038096,P
MYO1G,GO:0038096,P
NCK1,GO:0038096,P
NCKAP1,GO:0038096,P
NCKAP1L,GO:0038096,P
NCKIPSD,GO:0038096,P
PAK1,GO:0038096,P
PIK3CA,GO:0038096,P
PIK3CB,GO:0038096,P
PIK3R1,GO:0038096,P
PIK3R2,GO:0038096,P
PLA2G6,GO:0038096,P
PLCG1,GO:0038096,P
PLCG2,GO:0038096,P
PLD2,GO:0038096,P
PLPP4,GO:0038096,P
PRKCD,GO:0038096,P
PRKCE,GO:0038096,P
PTK2,GO:0038096,P
RAC1,GO:0038096,P
SRC,GO:0038096,P
SYK,GO:0038096,P
VAV1,GO:0038096,P
VAV2,GO:0038096,P
VAV3,GO:0038096,P
WASF2,GO:0038096,P
WAS,GO:0038096,P
WASL,GO:0038096,P
WIPF1,GO:0038096,P
WIPF2,GO:0038096,P
WIPF3,GO:0038096,P
YES1,GO:0038096,P
BTC,GO:0038128,P
CDC37,GO:0038128,P
CPNE3,GO:0038128,P
CUL5,GO:0038128,P
EGF,GO:0038128,P
EGFR,GO:0038128,P
ERBB2,GO:0038128,P
ERBB3,GO:0038128,P
ERBB4,GO:0038128,P
ERBIN,GO:0038128,P
EREG,GO:0038128,P
GAB1,GO:0038128,P
GRB2,GO:0038128,P
GRB7,GO:0038128,P
HBEGF,GO:0038128,P
HSP90AA1,GO:0038128,P
MATK,GO:0038128,P
NRG1,GO:0038128,P
NRG2,GO:0038128,P
NRG4,GO:0038128,P
PIK3CA,GO:0038128,P
PIK3R1,GO:0038128,P
PRKCA,GO:0038128,P
PTK6,GO:0038128,P
PTPN12,GO:0038128,P
PTPN18,GO:0038128,P
PTPRR,GO:0038128,P
SHC1,GO:0038128,P
SOS1,GO:0038128,P
STUB1,GO:0038128,P
CHMP1A,GO:0039702,P
CHMP1B,GO:0039702,P
CHMP2A,GO:0039702,P
CHMP2B,GO:0039702,P
CHMP3,GO:0039702,P
CHMP4A,GO:0039702,P
CHMP4B,GO:0039702,P
CHMP4C,GO:0039702,P
CHMP6,GO:0039702,P
CHMP7,GO:0039702,P
MITD1,GO:0039702,P
MVB12A,GO:0039702,P
PDCD6IP,GO:0039702,P
TSG101,GO:0039702,P
VPS28,GO:0039702,P
VPS37A,GO:0039702,P
VPS37B,GO:0039702,P
VPS37C,GO:0039702,P
VPS37D,GO:0039702,P
VPS4A,GO:0039702,P
VPS4B,GO:0039702,P
ACTL6A,GO:0040008,P
AES,GO:0040008,P
ARMC10,GO:0040008,P
BCL2L1,GO:0040008,P
BRD8,GO:0040008,P
BRMS1L,GO:0040008,P
CCNB2,GO:0040008,P
CREG1,GO:0040008,P
CSPG5,GO:0040008,P
DAB2IP,GO:0040008,P
DLL1,GO:0040008,P
DMAP1,GO:0040008,P
E4F1,GO:0040008,P
ENOX2,GO:0040008,P
EPC1,GO:0040008,P
GAP43,GO:0040008,P
GAS6,GO:0040008,P
HMGA2,GO:0040008,P
HOXB13,GO:0040008,P
IFNG,GO:0040008,P
IGSF11,GO:0040008,P
IHH,GO:0040008,P
ING2,GO:0040008,P
ING3,GO:0040008,P
KAT5,GO:0040008,P
KCTD11,GO:0040008,P
KCTD21,GO:0040008,P
KCTD6,GO:0040008,P
LRP12,GO:0040008,P
MCTS1,GO:0040008,P
MORF4L1,GO:0040008,P
MORF4L2,GO:0040008,P
MRGBP,GO:0040008,P
NDN,GO:0040008,P
NEDD9,GO:0040008,P
NSMCE3,GO:0040008,P
OPA3,GO:0040008,P
OSM,GO:0040008,P
PAK2,GO:0040008,P
PPP2CA,GO:0040008,P
PPP2R1A,GO:0040008,P
PRAME,GO:0040008,P
RUVBL1,GO:0040008,P
RUVBL2,GO:0040008,P
SAFB,GO:0040008,P
SHC1,GO:0040008,P
SOCS1,GO:0040008,P
SOCS3,GO:0040008,P
SOCS4,GO:0040008,P
SOCS5,GO:0040008,P
SOCS6,GO:0040008,P
SOCS7,GO:0040008,P
TKT,GO:0040008,P
TMEM8B,GO:0040008,P
TSPYL5,GO:0040008,P
UBE2E3,GO:0040008,P
VPS54,GO:0040008,P
YEATS4,GO:0040008,P
ZMAT3,GO:0040008,P
AFG3L2,GO:0040014,P
APP,GO:0040014,P
ATRN,GO:0040014,P
CACNA2D2,GO:0040014,P
CDK4,GO:0040014,P
DRD3,GO:0040014,P
FGFR2,GO:0040014,P
FTO,GO:0040014,P
GAMT,GO:0040014,P
GDF5,GO:0040014,P
GHR,GO:0040014,P
GPAT4,GO:0040014,P
HTRA2,GO:0040014,P
IGF1,GO:0040014,P
MBD5,GO:0040014,P
NPPC,GO:0040014,P
NPY1R,GO:0040014,P
PIK3CA,GO:0040014,P
PRL,GO:0040014,P
PRLH,GO:0040014,P
PTPN11,GO:0040014,P
SGPL1,GO:0040014,P
SOD1,GO:0040014,P
STAT3,GO:0040014,P
STAT5A,GO:0040014,P
STAT5B,GO:0040014,P
TNKS2,GO:0040014,P
ATP8A2,GO:0040018,P
BBS2,GO:0040018,P
BBS4,GO:0040018,P
BCL2,GO:0040018,P
CHD7,GO:0040018,P
CREB1,GO:0040018,P
CSF1,GO:0040018,P
DIO3,GO:0040018,P
DRD2,GO:0040018,P
EZR,GO:0040018,P
FOXS1,GO:0040018,P
GH1,GO:0040018,P
GHR,GO:0040018,P
GHRH,GO:0040018,P
GHRHR,GO:0040018,P
GHRL,GO:0040018,P
GHSR,GO:0040018,P
GPAM,GO:0040018,P
GPR21,GO:0040018,P
HSF1,GO:0040018,P
IGF2,GO:0040018,P
MKKS,GO:0040018,P
NIPBL,GO:0040018,P
PLS1,GO:0040018,P
POU1F1,GO:0040018,P
POU3F2,GO:0040018,P
PPIB,GO:0040018,P
SH3PXD2B,GO:0040018,P
SLC6A3,GO:0040018,P
SMO,GO:0040018,P
SPTBN4,GO:0040018,P
STAT5B,GO:0040018,P
VIL1,GO:0040018,P
B2M,GO:0042026,P
CRYAA,GO:0042026,P
DNAJA2,GO:0042026,P
DNAJA4,GO:0042026,P
DNAJB2,GO:0042026,P
FKBP1A,GO:0042026,P
FKBP1B,GO:0042026,P
HSP90AA1,GO:0042026,P
HSPA13,GO:0042026,P
HSPA14,GO:0042026,P
HSPA1A,GO:0042026,P
HSPA1B,GO:0042026,P
HSPA1L,GO:0042026,P
HSPA2,GO:0042026,P
HSPA5,GO:0042026,P
HSPA6,GO:0042026,P
HSPA7,GO:0042026,P
HSPA8,GO:0042026,P
HSPA9,GO:0042026,P
HSPD1,GO:0042026,P
NKTR,GO:0042026,P
PPID,GO:0042026,P
PPIG,GO:0042026,P
ARHGEF7,GO:0042059,P
CBLC,GO:0042059,P
CBL,GO:0042059,P
CDC42,GO:0042059,P
DAB2IP,GO:0042059,P
EGF,GO:0042059,P
EGFR,GO:0042059,P
EPN1,GO:0042059,P
EPS15,GO:0042059,P
EPS15L1,GO:0042059,P
ERRFI1,GO:0042059,P
GRB2,GO:0042059,P
HGS,GO:0042059,P
ITGA1,GO:0042059,P
NUP62,GO:0042059,P
PTPN2,GO:0042059,P
PTPN3,GO:0042059,P
PTPRJ,GO:0042059,P
RNF115,GO:0042059,P
RNF126,GO:0042059,P
SH3GL2,GO:0042059,P
SH3KBP1,GO:0042059,P
SPRY1,GO:0042059,P
SPRY2,GO:0042059,P
STAM2,GO:0042059,P
STAM,GO:0042059,P
TSG101,GO:0042059,P
ZFYVE28,GO:0042059,P
ALOX15,GO:0042060,P
ARHGEF19,GO:0042060,P
CASP3,GO:0042060,P
CCL20,GO:0042060,P
CCM2L,GO:0042060,P
CDH3,GO:0042060,P
CELSR1,GO:0042060,P
COL3A1,GO:0042060,P
CORO1B,GO:0042060,P
DCBLD2,GO:0042060,P
DCN,GO:0042060,P
DRD5,GO:0042060,P
DSP,GO:0042060,P
DST,GO:0042060,P
EGFR,GO:0042060,P
ELK3,GO:0042060,P
EPB41L4B,GO:0042060,P
EPPK1,GO:0042060,P
ERBB2,GO:0042060,P
ERBB3,GO:0042060,P
EREG,GO:0042060,P
EVPL,GO:0042060,P
FGF10,GO:0042060,P
FGF2,GO:0042060,P
FGFR1OP2,GO:0042060,P
FGFR2,GO:0042060,P
FN1,GO:0042060,P
FNTB,GO:0042060,P
FUT10,GO:0042060,P
GLI3,GO:0042060,P
GRHL3,GO:0042060,P
IL1B,GO:0042060,P
IL24,GO:0042060,P
INS,GO:0042060,P
ITGA9,GO:0042060,P
ITGB3,GO:0042060,P
KRT6A,GO:0042060,P
LOX,GO:0042060,P
MACF1,GO:0042060,P
MAP3K5,GO:0042060,P
MIA3,GO:0042060,P
MTOR,GO:0042060,P
NF1,GO:0042060,P
NLRP6,GO:0042060,P
NOG,GO:0042060,P
NOTCH4,GO:0042060,P
NRG1,GO:0042060,P
OPRM1,GO:0042060,P
PAK1,GO:0042060,P
PDGFA,GO:0042060,P
PDGFRA,GO:0042060,P
PDGFRB,GO:0042060,P
PECAM1,GO:0042060,P
PLEC,GO:0042060,P
PPARA,GO:0042060,P
PPARD,GO:0042060,P
PPL,GO:0042060,P
PTK7,GO:0042060,P
RAF1,GO:0042060,P
S100A8,GO:0042060,P
SCARB1,GO:0042060,P
SCRIB,GO:0042060,P
SDC1,GO:0042060,P
SDC4,GO:0042060,P
SERPINB2,GO:0042060,P
SLC11A1,GO:0042060,P
SMAD2,GO:0042060,P
SMAD3,GO:0042060,P
SPARC,GO:0042060,P
SPRR3,GO:0042060,P
TGFB2,GO:0042060,P
TGFB3,GO:0042060,P
TGFBR1,GO:0042060,P
TGFBR2,GO:0042060,P
TNC,GO:0042060,P
TPM1,GO:0042060,P
VANGL2,GO:0042060,P
WNT5A,GO:0042060,P
WNT5B,GO:0042060,P
ATAD5,GO:0042100,P
BCL2,GO:0042100,P
CARD11,GO:0042100,P
CD40,GO:0042100,P
CD40LG,GO:0042100,P
CD79A,GO:0042100,P
CR2,GO:0042100,P
CTPS1,GO:0042100,P
HSPD1,GO:0042100,P
IFNA10,GO:0042100,P
IFNA14,GO:0042100,P
IFNA16,GO:0042100,P
IFNA17,GO:0042100,P
IFNA1,GO:0042100,P
IFNA21,GO:0042100,P
IFNA2,GO:0042100,P
IFNA4,GO:0042100,P
IFNA5,GO:0042100,P
IFNA6,GO:0042100,P
IFNA7,GO:0042100,P
IFNA8,GO:0042100,P
IFNB1,GO:0042100,P
IFNE,GO:0042100,P
IFNW1,GO:0042100,P
IL10,GO:0042100,P
IL7R,GO:0042100,P
LEF1,GO:0042100,P
MEF2C,GO:0042100,P
MS4A1,GO:0042100,P
PRKCD,GO:0042100,P
PTPRC,GO:0042100,P
AIF1,GO:0042102,P
ANXA1,GO:0042102,P
CARD11,GO:0042102,P
CCDC88B,GO:0042102,P
CCL19,GO:0042102,P
CCL5,GO:0042102,P
CD1D,GO:0042102,P
CD209,GO:0042102,P
CD274,GO:0042102,P
CD276,GO:0042102,P
CD28,GO:0042102,P
CD3E,GO:0042102,P
CD40LG,GO:0042102,P
CD46,GO:0042102,P
CD4,GO:0042102,P
CD6,GO:0042102,P
CD80,GO:0042102,P
CD86,GO:0042102,P
CORO1A,GO:0042102,P
DHPS,GO:0042102,P
DNAJA3,GO:0042102,P
EFNB1,GO:0042102,P
HAVCR2,GO:0042102,P
HES1,GO:0042102,P
HLA-DMB,GO:0042102,P
HLA-DPA1,GO:0042102,P
HLA-DPB1,GO:0042102,P
IL12A,GO:0042102,P
IL12B,GO:0042102,P
IL15,GO:0042102,P
IL1B,GO:0042102,P
IL21,GO:0042102,P
IL23A,GO:0042102,P
IL23R,GO:0042102,P
IL4,GO:0042102,P
IL6,GO:0042102,P
IL6ST,GO:0042102,P
JAK3,GO:0042102,P
LEP,GO:0042102,P
LILRB2,GO:0042102,P
NCK1,GO:0042102,P
NCK2,GO:0042102,P
NCKAP1L,GO:0042102,P
PDCD1LG2,GO:0042102,P
PNP,GO:0042102,P
PRKCQ,GO:0042102,P
PTPRC,GO:0042102,P
SASH3,GO:0042102,P
TFRC,GO:0042102,P
TNFRSF13C,GO:0042102,P
TNFSF13B,GO:0042102,P
TRAF6,GO:0042102,P
VCAM1,GO:0042102,P
VTCN1,GO:0042102,P
ZP3,GO:0042102,P
ZP4,GO:0042102,P
AGER,GO:0042104,P
CD24,GO:0042104,P
EPO,GO:0042104,P
FADD,GO:0042104,P
GPAM,GO:0042104,P
HHLA2,GO:0042104,P
HMGB1,GO:0042104,P
ICOSLG,GO:0042104,P
IGF1,GO:0042104,P
IGF2,GO:0042104,P
IGFBP2,GO:0042104,P
IL12B,GO:0042104,P
IL12RB1,GO:0042104,P
IL18,GO:0042104,P
IL23A,GO:0042104,P
IL23R,GO:0042104,P
IL2,GO:0042104,P
IL2RA,GO:0042104,P
IL6R,GO:0042104,P
PYCARD,GO:0042104,P
RPS3,GO:0042104,P
STAT5B,GO:0042104,P
TMIGD2,GO:0042104,P
TNFSF9,GO:0042104,P
ADA,GO:0042110,P
AZI2,GO:0042110,P
CASP8,GO:0042110,P
CD276,GO:0042110,P
CD28,GO:0042110,P
CD2,GO:0042110,P
CD3E,GO:0042110,P
CD3G,GO:0042110,P
CD4,GO:0042110,P
CD7,GO:0042110,P
CD8A,GO:0042110,P
CD8B,GO:0042110,P
CLEC7A,GO:0042110,P
DDOST,GO:0042110,P
DLG1,GO:0042110,P
DPP4,GO:0042110,P
FKBP1A,GO:0042110,P
FOXP3,GO:0042110,P
HSH2D,GO:0042110,P
HSPD1,GO:0042110,P
ICOSLG,GO:0042110,P
IL4,GO:0042110,P
IRF4,GO:0042110,P
ITK,GO:0042110,P
KIF13B,GO:0042110,P
LAT,GO:0042110,P
NCK1,GO:0042110,P
NCK2,GO:0042110,P
NLRC3,GO:0042110,P
PIK3CD,GO:0042110,P
PIK3CG,GO:0042110,P
PPP3CA,GO:0042110,P
PPP3CB,GO:0042110,P
PRLR,GO:0042110,P
RAB29,GO:0042110,P
SLA2,GO:0042110,P
SMAD3,GO:0042110,P
TNFSF14,GO:0042110,P
TREML2,GO:0042110,P
WAS,GO:0042110,P
ZAP70,GO:0042110,P
AKAP17A,GO:0042113,P
BANK1,GO:0042113,P
BST2,GO:0042113,P
BTK,GO:0042113,P
CASP8,GO:0042113,P
CD79A,GO:0042113,P
CHRNA4,GO:0042113,P
CHRNB2,GO:0042113,P
CXCR5,GO:0042113,P
HDAC4,GO:0042113,P
HDAC5,GO:0042113,P
HDAC9,GO:0042113,P
HSPD1,GO:0042113,P
ICOSLG,GO:0042113,P
IGBP1,GO:0042113,P
IKZF3,GO:0042113,P
LAT2,GO:0042113,P
LAX1,GO:0042113,P
MALT1,GO:0042113,P
PIK3CD,GO:0042113,P
PRKCB,GO:0042113,P
SKAP2,GO:0042113,P
TXLNA,GO:0042113,P
ZAP70,GO:0042113,P
ABL1,GO:0042127,P
ABL2,GO:0042127,P
ACE2,GO:0042127,P
AGT,GO:0042127,P
AGTR1,GO:0042127,P
ALK,GO:0042127,P
AMELX,GO:0042127,P
ANXA1,GO:0042127,P
APOBEC1,GO:0042127,P
ARHGEF2,GO:0042127,P
ARX,GO:0042127,P
BAG6,GO:0042127,P
BCL6,GO:0042127,P
BEX4,GO:0042127,P
BID,GO:0042127,P
BIRC2,GO:0042127,P
BIRC6,GO:0042127,P
BIRC7,GO:0042127,P
BMPR2,GO:0042127,P
BRCA1,GO:0042127,P
CCDC88A,GO:0042127,P
CCND3,GO:0042127,P
CDCA7,GO:0042127,P
CELA1,GO:0042127,P
CFDP1,GO:0042127,P
CHST11,GO:0042127,P
CIB1,GO:0042127,P
CXCL10,GO:0042127,P
CXCL11,GO:0042127,P
CXCL9,GO:0042127,P
DBH,GO:0042127,P
DHCR7,GO:0042127,P
DUSP15,GO:0042127,P
DUSP22,GO:0042127,P
E2F4,GO:0042127,P
EGLN3,GO:0042127,P
EID2,GO:0042127,P
EPS15,GO:0042127,P
ERBB3,GO:0042127,P
ESRRA,GO:0042127,P
FA2H,GO:0042127,P
FANCA,GO:0042127,P
FANCL,GO:0042127,P
FER,GO:0042127,P
FES,GO:0042127,P
GHRL,GO:0042127,P
GNL3,GO:0042127,P
GRPR,GO:0042127,P
GUCY2C,GO:0042127,P
HHEX,GO:0042127,P
HOXD13,GO:0042127,P
HP1BP3,GO:0042127,P
IER5,GO:0042127,P
IL4R,GO:0042127,P
INHA,GO:0042127,P
JAG1,GO:0042127,P
JAG2,GO:0042127,P
JTB,GO:0042127,P
JUP,GO:0042127,P
KCNH1,GO:0042127,P
KIT,GO:0042127,P
KSR1,GO:0042127,P
LAMA5,GO:0042127,P
LGR5,GO:0042127,P
MAFG,GO:0042127,P
MATK,GO:0042127,P
MBD2,GO:0042127,P
MELTF,GO:0042127,P
MENT,GO:0042127,P
MITF,GO:0042127,P
MZB1,GO:0042127,P
NFKBIA,GO:0042127,P
NKX2-3,GO:0042127,P
NOS2,GO:0042127,P
NR5A2,GO:0042127,P
NUAK1,GO:0042127,P
PDS5B,GO:0042127,P
PF4,GO:0042127,P
PIAS1,GO:0042127,P
PKD2,GO:0042127,P
PLA2G4A,GO:0042127,P
PLAU,GO:0042127,P
PLCD1,GO:0042127,P
PLCD3,GO:0042127,P
PPP1R9B,GO:0042127,P
PTGER2,GO:0042127,P
PTK2B,GO:0042127,P
PTK2,GO:0042127,P
RBBP9,GO:0042127,P
RBFOX2,GO:0042127,P
RNF126,GO:0042127,P
RPA3,GO:0042127,P
SAT1,GO:0042127,P
SCGB3A1,GO:0042127,P
SGK1,GO:0042127,P
SGK2,GO:0042127,P
SGK3,GO:0042127,P
SHH,GO:0042127,P
SIRT1,GO:0042127,P
SIX3,GO:0042127,P
SLA,GO:0042127,P
SOX9,GO:0042127,P
STAT6,GO:0042127,P
STYK1,GO:0042127,P
TAL1,GO:0042127,P
TBX19,GO:0042127,P
TCF7,GO:0042127,P
TCFL5,GO:0042127,P
TFRC,GO:0042127,P
TGFB1,GO:0042127,P
TGFB2,GO:0042127,P
TGFB3,GO:0042127,P
TGFBR2,GO:0042127,P
TIMELESS,GO:0042127,P
TNK1,GO:0042127,P
TNK2,GO:0042127,P
TOPORS,GO:0042127,P
TRNP1,GO:0042127,P
TXNIP,GO:0042127,P
USP17L2,GO:0042127,P
XIAP,GO:0042127,P
ARG1,GO:0042130,P
CD274,GO:0042130,P
CD80,GO:0042130,P
CD86,GO:0042130,P
CEBPB,GO:0042130,P
CLEC4G,GO:0042130,P
CTLA4,GO:0042130,P
DLG1,GO:0042130,P
DLG5,GO:0042130,P
FOXJ1,GO:0042130,P
FOXP3,GO:0042130,P
GLMN,GO:0042130,P
GPNMB,GO:0042130,P
HAVCR2,GO:0042130,P
HLA-G,GO:0042130,P
IDO1,GO:0042130,P
IL10,GO:0042130,P
IL20RB,GO:0042130,P
IL2RA,GO:0042130,P
LILRB1,GO:0042130,P
LILRB2,GO:0042130,P
MAD1L1,GO:0042130,P
MARCH7,GO:0042130,P
NDFIP1,GO:0042130,P
PAWR,GO:0042130,P
PDCD1LG2,GO:0042130,P
PDE5A,GO:0042130,P
PELI1,GO:0042130,P
PLA2G2D,GO:0042130,P
PTPN6,GO:0042130,P
SCGB1A1,GO:0042130,P
SDC4,GO:0042130,P
SFTPD,GO:0042130,P
SHH,GO:0042130,P
SPN,GO:0042130,P
TGFB1,GO:0042130,P
TNFRSF21,GO:0042130,P
VTCN1,GO:0042130,P
ANKFY1,GO:0042147,P
AP1S1,GO:0042147,P
ARFRP1,GO:0042147,P
ARL1,GO:0042147,P
BAIAP3,GO:0042147,P
BET1L,GO:0042147,P
CLN5,GO:0042147,P
CLTC,GO:0042147,P
CLTCL1,GO:0042147,P
DCTN1,GO:0042147,P
DENND2A,GO:0042147,P
DENND5A,GO:0042147,P
ERC1,GO:0042147,P
EVI5,GO:0042147,P
GBF1,GO:0042147,P
GCC2,GO:0042147,P
GOSR1,GO:0042147,P
GOSR2,GO:0042147,P
HEATR5A,GO:0042147,P
HEATR5B,GO:0042147,P
MAGEL2,GO:0042147,P
PIKFYVE,GO:0042147,P
PLEKHJ1,GO:0042147,P
PQLC1,GO:0042147,P
RAB29,GO:0042147,P
RAB41,GO:0042147,P
RAB6A,GO:0042147,P
RAB6B,GO:0042147,P
RAB6C,GO:0042147,P
RAB7A,GO:0042147,P
RAB9A,GO:0042147,P
RAB9B,GO:0042147,P
RGP1,GO:0042147,P
RHOBTB3,GO:0042147,P
RIC1,GO:0042147,P
RNF126,GO:0042147,P
SNX1,GO:0042147,P
SNX2,GO:0042147,P
SNX5,GO:0042147,P
SNX6,GO:0042147,P
SPAG9,GO:0042147,P
STX10,GO:0042147,P
STX16,GO:0042147,P
STX5,GO:0042147,P
STX6,GO:0042147,P
TBC1D10A,GO:0042147,P
TBC1D10B,GO:0042147,P
TBC1D10C,GO:0042147,P
TBC1D17,GO:0042147,P
TBC1D23,GO:0042147,P
TBC1D5,GO:0042147,P
TMEM87A,GO:0042147,P
TMEM87B,GO:0042147,P
TRIM27,GO:0042147,P
UBE2O,GO:0042147,P
VAMP3,GO:0042147,P
VPS26A,GO:0042147,P
VPS26B,GO:0042147,P
VPS29,GO:0042147,P
VPS35,GO:0042147,P
VPS50,GO:0042147,P
VPS51,GO:0042147,P
VPS52,GO:0042147,P
VPS53,GO:0042147,P
VPS54,GO:0042147,P
VTI1A,GO:0042147,P
VTI1B,GO:0042147,P
WASH2P,GO:0042147,P
WASH3P,GO:0042147,P
WASHC1,GO:0042147,P
YKT6,GO:0042147,P
ASNS,GO:0042149,P
ATF4,GO:0042149,P
ATG14,GO:0042149,P
BCL2,GO:0042149,P
BECN1,GO:0042149,P
BHLHA15,GO:0042149,P
CPEB4,GO:0042149,P
EIF2AK3,GO:0042149,P
HNRNPA1,GO:0042149,P
HSPA5,GO:0042149,P
IFI16,GO:0042149,P
IMPACT,GO:0042149,P
ITFG2,GO:0042149,P
KPTN,GO:0042149,P
MTMR3,GO:0042149,P
MYBBP1A,GO:0042149,P
NFE2L2,GO:0042149,P
NIM1K,GO:0042149,P
NUAK2,GO:0042149,P
PICK1,GO:0042149,P
PIK3C3,GO:0042149,P
PIK3R4,GO:0042149,P
PMAIP1,GO:0042149,P
PRKAA1,GO:0042149,P
PRKAA2,GO:0042149,P
RRP8,GO:0042149,P
SESN1,GO:0042149,P
SESN2,GO:0042149,P
SESN3,GO:0042149,P
SH3GLB1,GO:0042149,P
SIK1,GO:0042149,P
SIK2,GO:0042149,P
SLC2A1,GO:0042149,P
SZT2,GO:0042149,P
TBL2,GO:0042149,P
TP53,GO:0042149,P
UPP1,GO:0042149,P
XBP1,GO:0042149,P
ZC3H12A,GO:0042149,P
ADGRB1,GO:0042177,P
AGAP2,GO:0042177,P
AZIN1,GO:0042177,P
AZIN2,GO:0042177,P
BANP,GO:0042177,P
EGFR,GO:0042177,P
FLNA,GO:0042177,P
FMN2,GO:0042177,P
FYN,GO:0042177,P
GRIN2A,GO:0042177,P
GRIN2C,GO:0042177,P
INS,GO:0042177,P
IRAK3,GO:0042177,P
MAD2L1,GO:0042177,P
MAD2L2,GO:0042177,P
MDM4,GO:0042177,P
NOS2,GO:0042177,P
NRG1,GO:0042177,P
PHB,GO:0042177,P
PIN1,GO:0042177,P
PRKCG,GO:0042177,P
RELA,GO:0042177,P
RILP,GO:0042177,P
SERPINB12,GO:0042177,P
SERPINE2,GO:0042177,P
SF3B3,GO:0042177,P
SIRT2,GO:0042177,P
SMAD3,GO:0042177,P
SNX12,GO:0042177,P
SNX3,GO:0042177,P
TRIM40,GO:0042177,P
